ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
0.3497,0.3785,9.943,3.994,-2.386,0.7834,0.3288,0.4253,9.9103,8128,0,0.15370659276867144,0.0,0.002185407358103148
0.027,-0.3132,9.7437,1.5936,2.4147,1.0411,-0.0235,-0.2713,9.726,8129,0,0.15370659276867144,0.0,0.0019454073581031482
0.777,-0.0547,9.7023,3.6422,2.6018,1.7167,0.8668,-0.0932,9.6897,8130,0,0.14949918112242802,0.0,0.0012333820416474519
0.2606,0.7671,9.856,-1.2744,-2.2985,-1.2065,0.1637,0.7845,9.8115,8131,0,0.1492554230805054,0.0,0.002448335312675489
0.2273,0.1324,9.8373,0.7527,-2.5792,1.0838,0.2959,0.1034,9.8481,8132,0,0.15370659276867144,0.0,0.0014733820416474518
0.28,0.4179,9.4931,-1.641,1.9287,-0.6004,0.2467,0.4101,9.5874,8133,0,0.15370659276867144,0.0,0.002218230526495937
0.2862,-0.5641,9.9759,-0.9894,2.4914,0.9307,0.306,-0.5214,9.973,8134,0,0.15370659276867144,0.0,0.011307346538688872
-0.0681,-0.0591,9.8995,7.2024,3.8156,4.3825,-0.0764,-0.0956,10.0007,8135,0,0.15242389511884455,0.0,0.002448335312675489
0.1974,0.142,9.8824,-1.3944,-4.403,2.2827,0.2235,0.1396,9.907,8136,0,0.15370659276867144,0.0,0.002448335312675489
0.0959,0.4569,10.0008,3.0212,-1.6503,0.2668,0.1443,0.5729,10.003,8137,0,0.15370659276867144,0.0,0.012815245451869071
0.0502,-0.0015,10.0396,1.8156,-0.8524,4.5875,0.1296,-0.122,10.0471,8138,0,0.15370659276867144,0.0,0.012218230526495937
0.3389,-0.2328,9.9699,3.1026,-0.8907,-2.2562,0.2284,-0.1473,9.9945,8139,0,0.15370659276867144,0.0,0.01
0.1818,0.1359,10.0874,-0.6408,-1.1506,-5.4762,0.2112,0.2283,10.1712,8140,0,0.15370659276867144,0.0,0.010947368421052633
-0.1849,0.0253,9.6904,-2.8659,-2.5023,-3.83,-0.1007,0.0049,9.7453,8141,0,0.15370659276867144,0.0,0.0015839353071537372
-0.5193,-0.0861,9.9668,7.7954,1.5412,2.732,-0.4489,-0.102,9.9865,8142,0,0.1463224772904031,0.0,0.0013084989728695897
-0.3348,0.2412,9.7969,-0.2227,-0.7597,-3.5356,-0.3931,0.3547,9.7197,8143,0,0.15370659276867144,0.0,0.0014631381481273217
-0.081,-0.0105,9.8035,1.6658,-2.3853,0.7966,-0.0891,-0.0832,9.7827,8144,0,0.15370659276867144,0.0,0.0014631381481273217
-0.0063,-0.3332,9.409,2.6767,1.2481,-2.8144,0.0044,-0.3513,9.4018,8145,0,0.1525588014428267,0.0,0.0016307359134904503
0.6508,-0.1068,9.557,5.5584,-1.4448,3.4392,0.6111,-0.0067,9.6281,8146,0,0.15533301384351667,0.0,0.0005528247027222554
0.2612,0.0259,9.8282,0.788,6.254,6.3782,0.2319,0.0316,9.9133,8147,0,0.15314501477372658,0.0,0.0004433674924378187
0.385,-0.245,9.7486,1.2568,0.5937,2.601,0.3282,-0.2,9.8049,8148,0,0.15370659276867144,0.0,0.0004433674924378187
0.3083,-0.0377,9.823,-1.0481,0.7106,-1.0639,0.2292,-0.0682,9.8188,8149,0,0.15370659276867144,0.0,0.0004433674924378187
-0.4005,-0.4428,10.1271,-0.9878,0.9142,-2.8914,-0.3626,-0.4092,10.1335,8150,0,0.15370659276867144,0.0,0.001105979036665443
0.1096,-0.1822,9.4212,-1.5323,1.8294,-6.9122,0.1084,-0.219,9.4218,8151,0,0.15222532355752935,0.0,0.001105979036665443
0.1866,0.1298,9.8896,-4.51,3.5685,-0.3701,0.2116,0.0691,10.0274,8152,0,0.15370659276867144,0.0,0.00012113055181695828
0.151,0.2306,9.7993,0.859,2.5457,0.1385,0.1618,0.2284,9.6907,8153,0,0.15370659276867144,0.0,0.011105979036665443
0.1961,0.1252,10.2321,4.1137,0.3925,4.7617,0.2316,0.1905,10.2457,8154,0,0.1526504524297057,0.0,0.00012113055181695828
0.0563,0.2738,9.4663,1.3108,1.3929,0.489,0.0638,0.2264,9.5116,8155,0,0.15370659276867144,0.0,0.00012113055181695828
0.2522,-0.1807,10.0843,0.2861,0.0846,-6.5113,0.3597,-0.2408,10.0927,8156,0,0.1532405209942328,0.0,0.0013360838228449955
-0.3209,-0.3754,9.4072,-2.9058,2.0028,2.6051,-0.3269,-0.3658,9.4506,8157,0,0.1534046229755623,0.0,0.0013360838228449955
-0.1346,-0.2588,9.9878,1.0785,2.8164,-0.2011,-0.1059,-0.2484,9.9728,8158,0,0.15370659276867144,0.0,0.011336083822844996
-0.0609,-0.4169,10.0334,1.336,-0.8424,3.0899,-0.0151,-0.3978,9.9629,8159,0,0.15370659276867144,0.0,0.022095577493731075
-0.433,-0.4922,9.824,2.2891,-0.2717,10.4507,-0.4928,-0.5271,9.8677,8160,0,0.15155123034165113,0.0,0.03210597903666545
-0.4089,-0.5352,9.7968,-2.8324,0.0704,3.7441,-0.4221,-0.5019,9.7584,8161,0,0.15370659276867144,0.0,0.022105979036665446
0.2575,-0.2194,9.7845,-3.1147,7.9378,3.6249,0.2639,-0.2669,9.6904,8162,0,0.1469026717895164,0.0,0.011105979036665443
0.1843,0.6371,9.7706,-3.0444,2.1281,-2.3652,0.1736,0.5875,9.846,8163,0,0.15318370441863025,0.0,0.02075605118673759
0.266,0.2064,9.8431,-3.1339,0.7218,-1.7245,0.2843,0.1843,9.8405,8164,0,0.15370659276867144,0.0,0.03075605118673759
-0.2199,0.2102,10.0987,-1.1946,5.3051,-1.8838,-0.2186,0.208,10.1233,8165,0,0.15370659276867144,0.0,0.021105979036665445
0.1809,-0.0815,9.9644,-1.8116,3.0072,-4.5717,0.089,-0.1386,9.9029,8166,0,0.15370659276867144,0.0,0.021205185385871794
-0.0277,0.0659,10.1635,2.5443,7.1581,4.457,-0.042,0.0598,10.1434,8167,0,0.15037791611967566,0.0,0.000734126984126984
-0.2096,0.0704,9.8656,-0.063,-4.4547,-3.049,-0.1577,0.1432,9.7417,8168,0,0.15370659276867144,0.0,0.001084054834054834
-0.0839,-0.5742,10.0782,0.4845,3.2045,-0.6662,-0.0918,-0.635,10.0951,8169,0,0.1458358783111394,0.0,0.004319348951701893
-0.623,0.4569,9.8172,2.0643,0.7561,-4.069,-0.5628,0.3902,9.7156,8170,0,0.1537691488359536,0.0,0.021084054834054834
0.5184,-0.1879,10.0064,2.5033,-0.8915,-0.8184,0.518,-0.1948,10.0878,8171,0,0.15370659276867144,0.0,0.011205185385871792
-0.3129,-0.2359,9.4777,-1.2762,0.6161,-3.212,-0.4107,-0.2163,9.4525,8172,0,0.1534046229755623,0.0,0.011205185385871792
0.1519,0.4928,10.424,-2.1633,-0.576,-1.7982,0.1659,0.4554,10.3981,8173,0,0.10894043989103556,0.0,0.001105979036665443
0.1178,-0.1802,9.8735,-3.9567,0.8873,-1.3973,0.1005,-0.221,9.8274,8174,0,0.15370659276867144,0.0,0.0013345504652368717
0.4198,0.258,10.0236,1.1423,0.3785,1.3577,0.3518,0.3257,10.0059,8175,0,0.15370659276867144,0.0,0.0012134199134199134
-0.1221,0.2339,10.0449,-3.6748,1.0194,-0.3527,-0.1847,0.2706,9.9454,8176,0,0.15370659276867144,0.0,0.0012134199134199134
-0.1574,-0.1459,9.8622,-0.7666,3.067,-2.1882,-0.1608,-0.1728,9.9102,8177,0,0.15370659276867144,0.0,0.0012134199134199134
-0.2521,-0.1031,9.4445,-3.4621,-0.6175,1.4613,-0.2467,-0.1215,9.3858,8178,0,0.14940451700943855,0.0,0.0012134199134199134
0.121,-0.2502,10.2353,3.9419,2.0946,-2.2488,0.119,-0.2436,10.2659,8179,0,0.15135784453201792,0.0,0.0013126262626262624
-0.0117,-0.1846,9.5237,-1.5381,0.3037,-0.2978,-0.0595,-0.198,9.4679,8180,0,0.15370659276867144,0.0,0.02759360889581089
0.3793,0.0468,9.9212,-1.8342,-2.3826,-1.4638,0.4238,0.0401,9.988,8181,0,0.15370659276867144,0.0,0.026239209652669924
0.1499,-0.2419,9.7513,0.4606,-0.7435,3.5053,0.1232,-0.2691,9.8008,8182,0,0.15370659276867144,0.0,0.016239209652669923
-0.0384,0.4461,9.6489,2.199,6.8255,-3.2366,-0.1593,0.4565,9.6541,8183,0,0.15370659276867144,0.0,0.01633841600187627
0.2215,-0.2846,10.0032,3.3134,-2.1047,1.8034,0.2171,-0.2973,10.03,8184,0,0.15370659276867144,0.0,0.01738245360702224
-0.0184,-0.4073,9.7796,0.5368,-5.3297,-4.9906,-0.0093,-0.3269,9.802,8185,0,0.15370659276867144,0.0,0.027050441318331966
0.32,-0.7449,9.6159,7.1082,-5.6519,-0.9422,0.3118,-0.7128,9.5516,8186,0,0.15247500270735523,0.0,0.03233442929091282
-0.0817,0.0017,9.7724,1.8714,0.2156,-5.7838,-0.0998,0.0043,9.811,8187,0,0.15370659276867144,0.0,0.04149892144615642
0.0476,0.3872,10.3753,3.3,1.5884,-9.2257,-0.0232,0.4043,10.4133,8188,0,0.08921068400816118,0.0,0.05277551719083728
-0.5446,-0.1516,9.7055,-3.402,-0.3178,0.046,-0.5407,-0.1419,9.6668,8189,0,0.15370659276867144,0.0,0.032775517190837274
0.1297,-0.419,9.7378,0.0515,0.7039,-1.1246,0.1211,-0.3415,9.6031,8190,0,0.15370659276867144,0.0,0.023901345005406808
-0.3303,0.2105,9.6684,-3.9508,-1.3097,-2.3474,-0.3129,0.2154,9.6356,8191,0,0.15370659276867144,0.0,0.023460257105482354
-0.0806,-0.0854,9.7235,6.743,1.9531,-0.7807,-0.0721,-0.0865,9.7509,8192,0,0.15242389511884455,0.0,0.023706722531112674
0.2684,-0.8225,9.7472,-1.1111,-7.0208,-3.4548,0.2378,-0.7567,9.7582,8193,0,0.15294595418515347,0.0,0.04253945019761504
-0.1044,-0.188,9.8019,1.4204,-1.2295,2.7168,-0.0852,-0.2857,9.9004,8194,0,0.15370659276867144,0.0,0.043450334185422115
-0.0181,0.2178,9.8473,1.0839,4.0904,-1.5481,-0.0946,0.1837,9.8428,8195,0,0.15370659276867144,0.0,0.023237568227975302
0.2183,0.4346,9.5346,1.0033,-0.9973,3.9473,0.1701,0.393,9.5869,8196,0,0.15370659276867144,0.0,0.0432375682279753
-0.0589,-0.1685,9.9751,-0.1683,2.5485,1.7152,-0.0586,-0.1482,10.028,8197,0,0.15370659276867144,0.0,0.04443057834491132
-0.1583,0.1657,9.9761,-0.7323,0.535,0.114,-0.2555,0.1619,9.9798,8198,0,0.15370659276867144,0.0,0.04275810105105449
-0.1442,-0.3299,9.8344,3.0638,1.8367,-3.9601,-0.0893,-0.3262,9.8682,8199,0,0.15370659276867144,0.0,0.04407706278369516
0.0474,-0.7491,9.6655,4.7267,-4.1247,3.9334,0.0696,-0.7501,9.7122,8200,0,0.1537774270407998,0.0,0.03354954053462846
-0.4392,0.8144,9.8879,2.1608,5.3978,-1.2603,-0.4453,0.7926,9.846,8201,0,0.14488420527106116,0.0,0.038844504644160276
-0.0878,-0.0545,10.0062,3.4487,-0.377,2.3115,-0.121,-0.0375,10.0793,8202,0,0.15370659276867144,0.0,0.05884450464416027
0.2091,0.067,9.9123,0.5845,-2.4689,0.6996,0.1975,0.1337,9.9572,8203,0,0.15370659276867144,0.0,0.04884450464416028
0.1795,-0.7005,9.8985,1.8163,2.6292,3.418,0.088,-0.6962,9.9066,8204,0,0.15246567911424472,0.0,0.05503751476109629
-0.0526,-0.029,9.5814,3.209,-1.9006,-3.4487,-0.0947,0.0416,9.5691,8205,0,0.15370659276867144,0.0,0.04823756822797531
0.1779,-0.0927,9.8759,-1.2009,2.2722,0.1241,0.1656,-0.2098,9.8589,8206,0,0.15370659276867144,0.0,0.04884450464416028
0.2693,0.2587,9.7499,5.0336,-1.4732,2.7171,0.3178,0.239,9.705,8207,0,0.15370659276867144,0.0,0.0532375682279753
-0.0722,0.0713,9.8826,2.3865,-3.6279,-2.7921,-0.0742,0.0602,9.8947,8208,0,0.15370659276867144,0.0,0.0532375682279753
0.6987,0.1162,9.6082,7.7616,-2.3856,-0.1022,0.7361,0.0521,9.5789,8209,0,0.14779159279412424,0.0,0.036887640378047454
-0.4491,-0.3226,10.0654,-3.5021,-1.5328,7.2533,-0.5363,-0.3339,10.0453,8210,0,0.15314501477372658,0.0,0.015504350566446832
-0.062,0.1927,10.1503,-0.2736,1.4133,-1.7849,0.0474,0.2163,10.0061,8211,0,0.15370659276867144,0.0,0.02409522168363374
-0.0563,0.0318,9.6654,-6.0342,2.2744,0.0134,-0.089,0.0966,9.7309,8212,0,0.15370659276867144,0.0,0.01070215809981871
-0.4804,0.4946,9.6096,-3.5795,0.768,-0.1819,-0.3873,0.4207,9.6558,8213,0,0.15370659276867144,0.0,0.031526062829172294
0.0287,-0.1146,9.7325,4.4586,3.7713,-0.2436,-0.0296,-0.118,9.7054,8214,0,0.15370659276867144,0.0,0.03037053597863521
-0.2027,0.1266,9.9241,-1.3742,6.768,1.0335,-0.1602,0.1135,9.9576,8215,0,0.15370659276867144,0.0,0.01355083360500343
-0.0344,-0.1778,10.061,4.1699,4.0798,-0.7826,-0.1154,-0.1663,9.9958,8216,0,0.15370659276867144,0.0,0.024370535978635213
-0.3108,-0.4087,9.3077,2.1281,0.3386,1.7267,-0.4634,-0.4719,9.3625,8217,0,0.14895704783785768,0.0,0.0288698839862935
-0.1435,-0.0349,10.106,2.0951,-6.5342,-3.4738,-0.16,-0.0297,10.156,8218,0,0.15370659276867144,0.0,0.03342826207529828
0.2113,0.1594,9.9638,0.5767,-4.1184,2.2412,0.2396,0.1628,9.8552,8219,0,0.15370659276867144,0.0,0.0592708129103431
0.0315,-0.1052,9.9142,0.559,5.6434,-3.3072,-0.0294,-0.0033,9.9333,8220,0,0.15370659276867144,0.0,0.033349302564486434
-0.0898,-0.0917,9.6315,4.2619,1.4049,2.5554,-0.1127,-0.1251,9.5975,8221,0,0.15370659276867144,0.0,0.004712549921146987
-0.0258,-0.2309,9.7659,0.7722,2.9538,-1.889,-0.068,-0.1925,9.8429,8222,0,0.15370659276867144,0.0,0.0274244943884106
-0.4606,-0.2099,9.4745,4.4045,-0.2587,2.7224,-0.4084,-0.2069,9.5391,8223,0,0.15370659276867144,0.0,0.027424494388410606
-0.2519,0.3928,9.7552,8.0335,-1.0898,0.2839,-0.1862,0.4249,9.7052,8224,0,0.1305335433294089,0.0,0.03274236614830146
-0.0589,0.5193,9.7732,0.574,2.2973,2.4738,-0.0573,0.4982,9.8761,8225,0,0.15370659276867144,0.0,0.02456735153126775
0.139,-0.3125,9.6114,-3.3547,0.8534,-3.3581,0.1979,-0.3224,9.6179,8226,0,0.15370659276867144,0.0,0.014567351531267744
0.2967,-0.4362,9.8402,2.3497,-4.958,4.1631,0.3425,-0.3545,9.8785,8227,0,0.15370659276867144,0.0,0.01560508738032435
0.6881,0.3281,9.8275,-5.0215,-0.303,5.5385,0.6155,0.456,9.8637,8228,0,0.15637920710071412,0.0,0.03370863350715719
-0.1662,0.1303,9.5273,-1.546,0.2905,-1.8212,-0.1571,0.1794,9.5205,8229,0,0.15370659276867144,0.0,0.03292392195449072
0.4155,-0.0611,9.8643,-0.4641,0.6667,-2.3401,0.3696,-0.1469,9.8894,8230,0,0.15370659276867144,0.0,0.0480684830588154
0.0193,-0.5001,10.1419,-1.7492,1.2689,5.1184,0.1248,-0.5298,10.1369,8231,0,0.15370659276867144,0.0,0.04465910803095069
-0.2741,0.0029,10.1832,-2.1286,-5.7364,3.5061,-0.2179,0.0125,10.2173,8232,0,0.1526504524297057,0.0,0.03087376461984323
-0.0025,-0.0935,10.011,3.1146,2.3669,-0.5946,-0.0085,-0.027,9.984,8233,0,0.15370659276867144,0.0,0.03135569233068661
0.368,0.0677,9.5861,-0.9006,-0.0779,-3.3286,0.3086,0.0695,9.5596,8234,0,0.15370659276867144,0.0,0.023541035741794065
0.2403,-0.7718,9.93,3.4475,1.8946,4.8753,0.1684,-0.8269,9.9333,8235,0,0.14340839391389193,0.0,0.04427406130197872
0.427,0.6046,9.973,-5.25,0.4861,3.3784,0.42,0.599,9.9942,8236,0,0.15318370441863025,0.0,0.014441659067341855
-0.3854,0.0327,9.6955,2.6609,-3.766,-5.8613,-0.3958,0.0249,9.821,8237,0,0.15370659276867144,0.0,0.014735821763739186
0.1447,-0.0295,9.7944,-6.5011,-2.3558,-3.8183,0.1605,0.0201,9.8181,8238,0,0.15370659276867144,0.0,0.021602111682495567
0.0478,0.0085,10.2132,2.3427,4.8095,3.5246,-0.0508,0.0534,10.1559,8239,0,0.15370659276867144,0.0,0.03192530923460878
0.01,-0.5736,10.1088,-1.8572,-3.1502,2.3532,0.0603,-0.64,10.1054,8240,0,0.1458358783111394,0.0,0.03192530923460878
-0.4587,0.1242,9.6704,3.0354,0.0307,0.8897,-0.4897,0.1552,9.7555,8241,0,0.15370659276867144,0.0,0.03175771146924566
-0.3126,-0.1901,9.6467,1.8131,4.5077,-2.3512,-0.3034,-0.2428,9.5998,8242,0,0.15370659276867144,0.0,0.03173754422016274
-0.1051,-0.0928,9.8507,1.6753,5.589,-1.4609,-0.1186,-0.0307,9.8209,8243,0,0.15370659276867144,0.0,0.041659189301757965
-0.2136,0.2867,9.8533,3.6942,2.8945,0.2296,-0.2035,0.2274,9.8464,8244,0,0.15370659276867144,0.0,0.03165918930175797
0.0409,0.1079,9.8704,-1.3428,-1.9241,-4.7143,0.0203,0.1498,9.8314,8245,0,0.15370659276867144,0.0,0.03165918930175797
-0.1845,-0.5607,9.599,-2.235,-0.5571,-3.2441,-0.1777,-0.5314,9.5456,8246,0,0.15370659276867144,0.0,0.03165918930175797
-0.2823,0.0246,9.6002,-3.1361,3.834,-0.2476,-0.2553,0.0595,9.5583,8247,0,0.15370659276867144,0.0,0.031826787067121096
-0.1454,-0.1804,10.1155,-2.6692,4.3634,0.2152,-0.2013,-0.1893,10.1164,8248,0,0.15370659276867144,0.0,0.041826787067121105
-0.1186,0.0997,9.6002,-1.3498,2.1542,7.1392,-0.0894,0.0524,9.5951,8249,0,0.15314501477372658,0.0,0.03165918930175797
-0.0504,0.2819,9.816,2.5291,4.3583,-0.99,-0.004,0.2102,9.818,8250,0,0.15370659276867144,0.0,0.03165918930175797
0.132,-0.4179,10.2042,0.7743,-5.205,-0.5428,0.0547,-0.3749,10.1612,8251,0,0.15370659276867144,0.0,0.021559677276662113
0.1767,0.2017,9.7272,6.7203,-1.0443,-3.0367,0.2165,0.278,9.7261,8252,0,0.15242389511884455,0.0,0.025265034419519262
0.2508,-0.076,9.9043,-5.9822,2.003,2.8626,0.2999,-0.133,9.8993,8253,0,0.15370659276867144,0.0,0.021559677276662113
0.6618,-0.2247,9.8327,-6.2166,4.8326,-7.0604,0.7632,-0.1906,9.7536,8254,0,0.12567862178090286,0.0,0.011658883625868463
-0.1202,0.4404,9.5935,1.9742,-1.9123,4.2036,-0.1262,0.4577,9.672,8255,0,0.15370659276867144,0.0,0.005364240768725606
-0.0191,0.1326,9.9186,-1.7646,0.2013,-0.0233,-0.0462,0.14,9.902,8256,0,0.15370659276867144,0.0,0.005364240768725606
0.3537,-0.4377,9.7639,-1.3379,3.0278,-0.7398,0.3837,-0.4431,9.7291,8257,0,0.15370659276867144,0.0,0.0021950678363947796
-0.5176,0.148,9.5294,0.6177,-2.0626,4.6723,-0.5359,0.0406,9.5847,8258,0,0.15370659276867144,0.0,0.0019752876166145594
-0.6492,-0.2259,9.3492,-0.0924,3.7588,5.8869,-0.6072,-0.2531,9.3211,8259,0,0.143847918600805,0.0,0.011975287616614561
-0.6882,-0.0912,9.9555,5.1075,0.6169,1.2426,-0.7659,-0.0271,9.9577,8260,0,0.1359368705637593,0.0,0.00201412256807087
0.0732,0.0583,10.4309,-0.8679,1.3729,4.2815,0.1982,0.1166,10.4203,8261,0,0.10123231257445736,0.0,0.01201412256807087
-0.0654,-0.142,9.3019,2.9729,1.2578,1.0626,-0.1025,-0.1556,9.2614,8262,0,0.104656199152219,0.0,0.01201412256807087
-0.1158,0.2232,10.2515,3.5245,2.3221,-3.0964,-0.1713,0.2471,10.2541,8263,0,0.1526504524297057,0.0,0.0208201695407718
-0.1564,0.0282,9.7645,-1.064,-1.3543,-4.664,-0.1915,0.0809,9.7387,8264,0,0.15370659276867144,0.0,0.0108201695407718
-0.6047,0.3456,9.8745,-1.8549,-1.5805,0.4335,-0.6116,0.2825,9.7708,8265,0,0.1537691488359536,0.0,0.0108201695407718
-0.1774,0.2853,9.9035,2.6315,-1.8421,0.9388,-0.1851,0.2836,9.9568,8266,0,0.15370659276867144,0.0,0.022014122568070872
0.2219,-0.617,10.0457,-1.0505,-0.278,-2.5992,0.2232,-0.6749,10.0897,8267,0,0.15135306026633233,0.0,0.0015321948572274968
0.4744,-0.0728,9.5472,0.2188,2.9034,-4.2384,0.4961,-0.0818,9.5562,8268,0,0.15370659276867144,0.0,0.0014329885080211473
0.5173,0.2395,9.7656,-6.9124,3.7715,0.7168,0.472,0.2776,9.744,8269,0,0.15370659276867144,0.0,0.0014329885080211473
-0.4905,-0.0816,9.9128,3.3034,0.6796,2.4749,-0.5649,-0.1404,9.9203,8270,0,0.15370659276867144,0.0,0.0014329885080211473
0.0435,-0.3809,9.7514,5.6395,3.5102,-2.426,0.0465,-0.3424,9.7058,8271,0,0.15370659276867144,0.0,0.0014329885080211473
-0.113,-0.2432,9.8716,0.3412,3.7,3.388,-0.0835,-0.1748,9.9135,8272,0,0.15370659276867144,0.0,0.0014329885080211473
0.1365,0.1679,9.7588,-7.0326,-4.3145,-1.9259,0.1891,0.1969,9.6932,8273,0,0.15370659276867144,0.0,0.0014329885080211473
-0.3472,-0.1501,9.6104,2.8853,4.8155,0.2201,-0.3322,-0.1483,9.6288,8274,0,0.15370659276867144,0.0,0.0015862452130019904
-0.538,0.2171,9.6523,1.3099,-1.946,0.6702,-0.5459,0.23,9.6764,8275,0,0.15370659276867144,0.0,0.0015862452130019904
0.012,0.2602,9.8347,3.4457,-3.6976,1.236,-0.0637,0.132,9.8043,8276,0,0.15370659276867144,0.0,0.0015862452130019904
0.3017,0.013,9.9517,0.3817,-0.8073,7.3307,0.3469,0.0839,9.9066,8277,0,0.1521658999878518,0.0,0.0015862452130019904
0.5176,0.2439,9.8378,-4.4018,-6.2968,-2.388,0.5455,0.276,9.817,8278,0,0.15370659276867144,0.0,0.0016854515622083397
-0.1516,-0.0474,9.5472,-0.6719,3.3499,-5.4547,-0.0722,-0.0186,9.5157,8279,0,0.15370659276867144,0.0,0.011586245213001991
0.1176,-0.351,9.6229,2.2697,1.0673,-4.4969,0.0651,-0.2421,9.6775,8280,0,0.15370659276867144,0.0,0.012885451562208342
-0.0816,-0.1034,10.1075,1.3541,-0.5153,-0.1509,-0.1233,-0.12,10.1582,8281,0,0.15370659276867144,0.0,0.016734581156018783
-0.2009,-0.0944,9.6481,0.4325,-2.6474,6.3414,-0.1989,-0.0961,9.5438,8282,0,0.15314501477372658,0.0,0.006521815198571975
-0.1087,0.1616,9.6861,0.4779,-5.601,2.3352,-0.1694,0.1597,9.6516,8283,0,0.15370659276867144,0.0,0.006521815198571975
-0.2193,0.1302,9.5973,0.7532,3.3855,1.2598,-0.18,0.1043,9.5869,8284,0,0.15370659276867144,0.0,0.006521815198571975
-0.2315,0.1912,9.4228,6.9612,-4.3135,-2.5947,-0.1638,0.0399,9.3986,8285,0,0.1481961994019461,0.0,0.010410565820985611
-0.0979,0.0154,10.0456,6.4239,-0.556,0.9436,-0.0462,-0.0867,10.0562,8286,0,0.1528511125999369,0.0,0.00041056582098561103
0.0363,0.3713,9.8991,-0.4675,-2.0158,-1.125,0.1016,0.367,9.9215,8287,0,0.15370659276867144,0.0,0.010410565820985611
0.344,0.343,9.5211,-1.3605,-1.3441,-0.3903,0.357,0.2785,9.5666,8288,0,0.15370659276867144,0.0,0.010410565820985611
0.0824,0.0968,9.7571,4.1207,-2.2837,-0.4357,0.0582,0.0538,9.749,8289,0,0.15370659276867144,0.0,0.010410565820985611
0.0792,-0.4272,9.7391,2.1054,3.606,5.5663,0.0477,-0.5091,9.8146,8290,0,0.15370659276867144,0.0,0.00041056582098561103
0.6869,0.4125,9.966,3.3461,-4.4916,-0.6624,0.7032,0.4568,9.9545,8291,0,0.15256403806300708,0.0,0.010410565820985611
-0.5522,-0.2378,9.6165,1.8519,-2.0551,3.9346,-0.5602,-0.176,9.708,8292,0,0.15370659276867144,0.0,0.010410565820985611
0.3669,-0.431,10.1276,9.1348,-2.6766,5.3233,0.3366,-0.4701,10.0737,8293,0,0.11688781130176185,0.0,0.002097309116004768
0.5015,0.256,9.966,10.4718,1.1326,0.1533,0.4397,0.2339,9.9112,8294,0,0.10623837891255034,0.0,0.0005732584830933757
0.0851,0.2267,9.6019,-1.1109,-5.8919,1.2436,0.0783,0.2687,9.5918,8295,0,0.15370659276867144,0.0,0.0005732584830933757
-0.0942,-0.2645,9.53,-2.04,-5.534,1.8113,-0.0863,-0.2857,9.4457,8296,0,0.1534046229755623,0.0,0.002097309116004768
-0.0626,-0.0283,9.8602,-3.478,0.7398,4.1773,-0.0487,-0.0544,9.9212,8297,0,0.15370659276867144,0.0,0.002097309116004768
0.2228,-0.0432,9.9293,5.1505,1.2533,1.0734,0.2279,-0.0177,9.9003,8298,0,0.15370659276867144,0.0,0.00047405213388702655
-0.0869,-0.0305,9.8241,-3.6671,6.5147,1.6321,-0.0879,-0.0965,9.7985,8299,0,0.15370659276867144,0.0,0.00015810276679841895
0.005,0.1074,9.8799,2.5605,-3.1389,-3.4918,-0.0272,0.0904,9.9522,8300,0,0.15370659276867144,0.0,0.010158102766798419
0.2365,0.0099,9.642,-5.2507,0.6892,-1.6526,0.2363,0.0474,9.7657,8301,0,0.15370659276867144,0.0,0.0002573091160047682
-0.0376,0.2689,9.8552,0.1081,1.3295,-4.5522,0.008,0.2426,9.7686,8302,0,0.15370659276867144,0.0,0.0002573091160047682
-0.4715,0.3004,10.0952,4.0313,3.3002,-2.1688,-0.4949,0.3218,10.112,8303,0,0.15370659276867144,0.0,0.0002573091160047682
0.2262,0.0326,9.55,-1.5292,0.3813,2.0001,0.3155,-0.0134,9.5201,8304,0,0.15370659276867144,0.0,0.00015810276679841895
-0.145,0.0113,9.3797,0.6282,3.3653,-2.2535,-0.1603,0.0415,9.3751,8305,0,0.15020587626298496,0.0,0.00015810276679841895
-0.3828,-0.1379,9.7329,0.8915,-0.2601,2.3904,-0.2858,-0.1023,9.7753,8306,0,0.15370659276867144,0.0,0.00015810276679841895
0.2458,-0.0174,9.701,4.5682,-4.2787,1.3207,0.3512,-0.0785,9.7213,8307,0,0.15370659276867144,0.0,0.00015810276679841895
-0.3884,-0.0226,9.7334,6.0313,4.8586,2.4019,-0.3435,-0.0182,9.7839,8308,0,0.15370659276867144,0.0,0.00015810276679841895
0.2227,-0.0134,9.9963,4.5149,0.3475,-1.0836,0.1682,-0.0612,9.9814,8309,0,0.15370659276867144,0.0,0.00015810276679841895
-0.002,0.1417,9.9265,-1.7436,-0.1525,-1.7774,-0.0838,0.1364,9.941,8310,0,0.15370659276867144,0.0,0.00015810276679841895
0.1842,0.2179,9.8112,0.2791,-0.183,3.943,0.1332,0.2174,9.7481,8311,0,0.15370659276867144,0.0,0.0022633659246931556
-0.0848,-0.2401,9.6811,-0.8761,-5.3182,0.9843,-0.0708,-0.234,9.6264,8312,0,0.15370659276867144,0.0,0.0022633659246931556
0.2193,0.7148,9.8013,5.0626,1.0946,-0.2217,0.2186,0.669,9.7535,8313,0,0.1537108679558607,0.0,0.04163093191226976
