ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
-0.3721,0.4948,9.8068,-3.5714,-4.1653,-0.4779,-0.384,0.4792,9.8519,414,0,0.15370659276867144,0.0,0.05643863255827882
0.2011,-0.0795,9.7862,2.5939,-1.8878,4.906,0.1912,-0.1627,9.8105,415,0,0.15370659276867144,0.0,0.06612613255827882
0.133,0.5328,9.797,0.5204,3.2573,1.7673,0.1299,0.5137,9.8005,416,0,0.15355074445237718,0.0,0.05643863255827882
-0.2705,-0.2305,10.0412,-3.5932,-1.9906,-2.6178,-0.2651,-0.2185,10.1093,417,0,0.15370659276867144,0.0,0.06643863255827881
-0.0801,0.1926,9.829,-0.3038,0.1582,-1.3487,-0.0757,0.2129,9.8087,418,0,0.15370659276867144,0.0,0.056438632558278815
-0.0508,0.1901,9.863,-0.3855,6.3488,-2.3932,-0.1332,0.2235,9.8889,419,0,0.15370659276867144,0.0,0.03797700685057299
-0.6471,-0.0014,10.0707,-0.0994,6.1511,3.2906,-0.6702,-0.038,10.1715,420,0,0.1533665032347707,0.0,0.004820908783302125
0.3663,0.2113,9.9374,2.9706,5.2456,1.0355,0.3481,0.1922,9.9793,421,0,0.15370659276867144,0.0,0.013893084371577893
0.2572,0.0125,10.0491,-4.54,-2.4385,2.5016,0.293,0.0399,9.9858,422,0,0.15370659276867144,0.0,0.014803968359384957
-0.378,-0.1678,10.0084,1.166,-0.3426,3.0429,-0.4002,-0.1737,10.0007,423,0,0.15370659276867144,0.0,0.03571208801750462
0.7224,-0.0727,9.9849,3.3312,1.376,0.6491,0.7034,-0.1433,9.9625,424,0,0.15557955017382005,0.0,0.03293726756813387
0.2646,0.003,10.1214,-1.7505,3.5003,-2.0794,0.2506,0.0519,10.0506,425,0,0.15370659276867144,0.0,0.012976102519590176
0.1771,0.0599,9.3757,2.2289,2.669,-5.4248,0.0704,0.0682,9.3414,426,0,0.14491511447448688,0.0,0.02199125403474169
0.2653,-0.31,9.6525,-5.5879,-4.8355,2.597,0.3395,-0.3217,9.6216,427,0,0.15370659276867144,0.0,0.023157047787914088
-0.1741,0.0164,9.8305,-1.3038,-1.4531,1.5099,-0.1657,0.0396,9.889,428,0,0.15370659276867144,0.0,0.03283721363070129
0.2256,-0.0388,9.9135,-3.1005,-2.6847,-3.1813,0.1942,-0.0245,9.9705,429,0,0.15370659276867144,0.0,0.011951571495059153
-0.5146,-0.4881,9.9883,3.9446,-3.1143,-0.4273,-0.4766,-0.4112,9.9143,430,0,0.15370659276867144,0.0,0.013290460383948042
-0.3773,-0.0912,9.5474,4.6734,-2.9554,3.6662,-0.3724,-0.1403,9.6302,431,0,0.15370659276867144,0.0,0.02199125403474169
0.1946,-0.1042,9.8827,4.7425,1.4445,3.6412,0.1154,-0.0861,9.8029,432,0,0.15370659276867144,0.0,0.013290460383948042
-0.0919,0.1309,9.5949,-0.5178,-3.1151,0.4076,-0.0981,0.1725,9.6601,433,0,0.15370659276867144,0.0,0.013290460383948042
0.1517,-0.1347,9.9745,-1.6368,3.1692,1.5142,0.1055,-0.0055,10.0067,434,0,0.15370659276867144,0.0,0.0031515714950591527
-0.6796,0.3264,10.0688,-2.5891,1.8325,0.288,-0.6057,0.3363,10.1104,435,0,0.1537691488359536,0.0,0.0017839737296960242
0.6447,0.2175,9.74,0.5097,1.142,-0.4706,0.6747,0.1769,9.6488,436,0,0.15375371926153927,0.0,0.004164926110648406
0.1435,-0.4623,9.102,1.708,-0.5689,-1.1213,0.1535,-0.4243,9.0716,437,1,0.07163714498179824,0.0,0.011630717024715182
0.4839,0.2091,10.0139,1.7758,-3.8274,-2.5496,0.4705,0.199,10.0083,438,0,0.15370659276867144,0.0,0.05792055766216539
-0.479,0.0286,9.6941,2.2241,2.9855,-5.7916,-0.512,0.0113,9.8162,439,0,0.15370659276867144,0.0,0.04379425771689991
-0.1631,0.1645,9.4623,1.4675,-3.4052,-1.3616,-0.2077,0.1728,9.345,440,0,0.14475894433023784,0.0,0.033794257716899916
0.1789,0.2296,9.6984,4.1142,0.3765,6.439,0.1714,0.2505,9.6878,441,0,0.15314501477372658,0.0,0.033794257716899916
-0.301,-0.2564,9.7817,-1.8736,-0.0298,2.3539,-0.28,-0.327,9.8843,442,0,0.15370659276867144,0.0,0.043794257716899924
-0.2392,-0.1439,9.8753,-0.0464,-3.7222,-0.5269,-0.2755,-0.1433,9.9274,443,0,0.15370659276867144,0.0,0.043794257716899924
0.1763,0.2215,9.7857,-3.4765,-1.9581,-1.5895,0.189,0.2639,9.7924,444,0,0.15370659276867144,0.0,0.05792055766216539
-0.3954,-0.2145,9.6527,3.6739,-3.8951,4.5727,-0.4884,-0.3009,9.7483,445,0,0.15370659276867144,0.0,0.05799650702925399
0.0383,0.2297,9.8386,-0.1687,-0.0475,-2.4225,0.1044,0.2075,9.8195,446,0,0.15370659276867144,0.0,0.04379425771689991
0.0809,0.0072,9.98,-4.6012,2.8182,-0.1444,0.1075,-0.0277,10.0028,447,0,0.15370659276867144,0.0,0.04379425771689991
-0.3269,-0.3793,9.7898,1.1971,1.5346,1.8919,-0.253,-0.4285,9.7791,448,0,0.15370659276867144,0.0,0.04379425771689991
-0.4569,-0.575,9.6629,-0.1621,-4.0985,3.4272,-0.4274,-0.555,9.726,449,0,0.15370659276867144,0.0,0.007996507029253988
-0.2996,0.2234,9.4276,-0.3762,1.6305,-3.9805,-0.2885,0.2338,9.4576,450,0,0.15370659276867144,0.0,0.007996507029253988
-0.0454,-0.1106,9.703,2.6805,3.8951,-0.9015,0.004,-0.0621,9.6812,451,0,0.15370659276867144,0.0,0.043794257716899924
-0.0474,-0.2039,9.8635,0.4127,0.2977,0.4526,-0.1466,-0.2295,9.87,452,0,0.15370659276867144,0.0,0.043794257716899924
0.0672,-0.2606,10.051,-1.6327,0.552,-3.201,0.1519,-0.2902,10.07,453,0,0.15370659276867144,0.0,0.04379425771689991
-0.1277,0.2666,9.6622,3.193,-0.5885,3.4421,-0.1515,0.3054,9.7759,454,0,0.15370659276867144,0.0,0.02792055766216538
0.5813,-0.0624,9.9646,3.6823,-0.2441,2.7114,0.5771,-0.1031,9.9831,455,0,0.15208732668341593,0.0,0.038578201593274034
0.1251,0.2026,9.8044,4.2102,-2.7701,3.6212,0.1214,0.2293,9.8666,456,0,0.15370659276867144,0.0,0.03384496523182359
0.3074,-0.088,9.9007,0.4097,-1.7057,-0.4515,0.2495,-0.1212,9.9007,457,0,0.15370659276867144,0.0,0.03198066613638587
0.1052,-0.4702,9.4459,-6.1279,-4.2699,0.0321,0.0965,-0.4271,9.4492,458,0,0.1534046229755623,0.0,0.04249899125358989
-0.0495,-0.2701,9.8555,8.6572,2.5648,2.0399,-0.0238,-0.2811,9.827,459,0,0.12147059343631422,0.0,0.032425026756548465
0.2989,-0.1786,9.8086,0.9821,-4.2228,2.0913,0.2182,-0.1972,9.7869,460,0,0.15370659276867144,0.0,0.032425026756548465
-0.1507,-0.1966,9.9977,-1.2789,-1.7419,2.9522,-0.0784,-0.1606,9.961,461,0,0.15370659276867144,0.0,0.022425026756548467
0.4253,0.2473,9.684,0.838,-0.751,-1.6043,0.3972,0.2717,9.773,462,0,0.15370659276867144,0.0,0.022425026756548467
0.2655,-0.0948,9.781,-5.4497,2.9287,0.925,0.2324,-0.0533,9.8023,463,0,0.15370659276867144,0.0,0.03234907738945986
-0.5688,0.3768,9.8134,5.4968,3.597,2.7298,-0.568,0.3407,9.8254,464,0,0.15370659276867144,0.0,0.03222794683764289
-0.3283,-0.1116,9.8479,-1.8704,4.1884,-4.5618,-0.3051,-0.1361,9.8877,465,0,0.15370659276867144,0.0,0.0323038962047315
0.104,-0.0912,9.6583,0.3168,-1.8144,1.81,0.1233,-0.1177,9.6843,466,0,0.15370659276867144,0.0,0.03222794683764289
0.0031,0.5223,9.7722,-1.6095,1.6452,5.2291,0.0108,0.522,9.7679,467,0,0.15355074445237718,0.0,0.03163093191226976
0.5762,0.3669,9.3801,2.9146,4.7841,-5.3431,0.5585,0.4568,9.442,468,0,0.1492381672110933,0.0,0.03170688127935837
-0.1243,0.1291,9.9535,-2.6828,3.0498,4.6564,-0.173,0.1324,9.9348,469,0,0.15370659276867144,0.0,0.03166704064190817
0.1183,0.3478,10.0866,1.8453,0.6869,-0.8095,0.1993,0.3938,10.0621,470,0,0.15370659276867144,0.0,0.01856244604731358
-0.173,0.1877,10.0064,3.9468,-1.5093,1.1472,-0.2137,0.1685,9.9801,471,0,0.15370659276867144,0.0,0.0022364966802249715
-0.0326,0.0817,9.7675,0.8333,2.5688,-5.6828,-0.0036,0.1183,9.8129,472,0,0.15370659276867144,0.0,0.008486496680224973
0.0447,0.2233,9.1041,2.2619,-2.4316,-4.8777,0.0667,0.2381,9.1503,473,0,0.08135011505345682,0.0,0.01852633731767517
0.6584,0.2606,9.8824,0.0425,-2.2635,-7.1847,0.6516,0.2151,9.7769,474,0,0.15427095817470304,0.0,0.026614572611792817
0.4266,-0.327,10.0429,-1.1423,2.3306,6.8082,0.5086,-0.3889,10.1355,475,0,0.15314501477372658,0.0,0.008526337317675173
-0.4748,-0.1072,9.9955,0.1269,-0.3751,0.2206,-0.3713,-0.0928,10.0363,476,0,0.15370659276867144,0.0,0.002352286684763779
-0.1485,-0.1892,9.5263,-0.2003,-4.5227,2.6677,-0.0466,-0.2093,9.6133,477,0,0.15370659276867144,0.0,0.01036457261179282
-0.042,0.4137,9.7527,-0.0194,-0.1357,-2.3752,-0.0593,0.4748,9.7371,478,0,0.15370659276867144,0.0,0.009973417236580738
-0.1985,0.0224,10.1948,-4.9867,-3.8966,2.6129,-0.1959,-0.0254,10.2707,479,0,0.15135784453201792,0.0,0.01606244604731358
-0.2352,-0.1954,10.0099,0.2824,1.5098,3.1744,-0.22,-0.2152,10.0631,480,0,0.15370659276867144,0.0,0.00235762723204193
0.3688,-0.301,10.1608,0.4845,1.958,-3.5682,0.454,-0.3453,10.1039,481,0,0.15370659276867144,0.0,0.00223143236653355
0.1036,-0.2711,9.7763,-4.8215,2.1202,-0.0549,0.0633,-0.3213,9.8135,482,0,0.15370659276867144,0.0,0.01255210704474986
0.1076,-0.2704,9.6557,-0.1602,-3.6895,-1.1296,0.1577,-0.2782,9.5736,483,0,0.15370659276867144,0.0,0.02247341723658074
0.1544,-0.0639,9.8864,-0.217,-0.7882,1.118,0.1165,-0.1283,9.8774,484,0,0.15370659276867144,0.0,0.022307381733622157
-0.0137,-0.1651,9.7053,2.5837,2.0644,1.6942,-0.0462,-0.2281,9.7121,485,0,0.15370659276867144,0.0,0.00804767762836473
-0.131,-0.4465,9.7608,-1.5115,-6.0752,3.2622,-0.0436,-0.3992,9.7478,486,0,0.15370659276867144,0.0,0.03260435253200935
0.0904,0.093,9.5983,0.8823,1.6599,5.1659,0.1122,0.1969,9.5331,487,0,0.15370659276867144,0.0,0.03248322198019239
0.0904,0.0214,9.7553,-1.9081,-4.7152,-4.3132,0.1299,-0.0144,9.7477,488,0,0.15370659276867144,0.0,0.0524832219801924
-0.0416,-0.2145,9.84,-0.7262,-5.3587,1.6057,-0.0802,-0.3474,9.8126,489,0,0.15370659276867144,0.0,0.012847047344017757
-0.1024,0.6459,9.995,3.7385,-0.0907,-0.4503,-0.1355,0.69,9.9268,490,0,0.15171901417093417,0.0,0.02477328295646169
0.1342,0.0423,9.8961,-0.1678,2.3797,-3.1569,0.2117,0.1157,9.9023,491,0,0.15370659276867144,0.0,0.01455553073944955
0.5444,-0.4219,9.6472,4.5364,5.3968,-2.0703,0.564,-0.4084,9.5871,492,0,0.15361879978792273,0.0,0.03453328295646169
-0.1031,0.2825,9.6789,1.2336,3.6501,3.489,-0.1727,0.2898,9.6302,493,0,0.15370659276867144,0.0,0.03453328295646169
0.4107,0.4864,10.1014,0.013,-0.9955,1.7062,0.4123,0.4975,10.0806,494,0,0.15370659276867144,0.0,0.014607247453503114
-0.4584,0.1762,9.9938,0.2733,-1.1794,-2.4022,-0.5382,0.1831,10.0402,495,0,0.15370659276867144,0.0,0.012955530739449552
-0.0934,-0.6151,10.1211,2.271,3.8874,2.7071,-0.0644,-0.5342,10.1951,496,0,0.15331964613629592,0.0,0.02274098216655134
0.0859,-0.1259,10.2135,-3.8656,4.0386,2.3564,0.0861,-0.1512,10.2597,497,0,0.15135784453201792,0.0,0.02274098216655134
0.3998,-0.1139,9.3369,0.4658,3.9577,-3.6756,0.4333,-0.1209,9.3208,498,0,0.15040681259013428,0.0,0.02274098216655134
0.0475,-0.1676,10.3592,-8.6147,2.6216,-0.2466,0.0358,-0.2039,10.3773,499,0,0.10034405676266939,0.0,0.002420469346038521
0.3997,-0.2408,9.9922,1.2243,2.6858,-0.5302,0.4301,-0.197,9.9459,500,0,0.15370659276867144,0.0,0.02248803691360609
-0.2928,0.3292,9.8127,4.1523,-2.3918,1.4956,-0.3209,0.3652,9.8278,501,0,0.15370659276867144,0.0,0.02252787755105629
-0.1675,-0.4183,10.0195,-4.7874,2.3648,3.4804,-0.2316,-0.4789,10.0258,502,0,0.15370659276867144,0.0,0.02252787755105629
-0.0314,-0.0049,9.7467,5.3163,0.3781,-0.4341,-0.0065,0.0079,9.794,503,0,0.15370659276867144,0.0,0.012527877551056287
0.2845,0.3434,9.7257,-0.2727,-1.024,0.3458,0.2532,0.3599,9.7285,504,0,0.15370659276867144,0.0,0.0225667125025126
-0.1337,0.0424,9.8739,-6.0704,-0.733,-1.3748,-0.1387,0.0912,9.8408,505,0,0.15370659276867144,0.0,0.002527877551056288
0.0617,0.2315,9.7639,-5.0341,0.5717,0.941,0.118,0.2152,9.7135,506,0,0.15370659276867144,0.0,0.002527877551056288
0.0292,-0.7621,9.972,-4.3211,-2.3626,-1.4402,0.0846,-0.7698,9.9548,507,0,0.15084513944415265,0.0,0.002969964624449462
-0.1775,0.0802,10.0978,-3.8399,2.2272,-0.5484,-0.2424,0.1161,10.0656,508,0,0.15370659276867144,0.0,0.012969964624449461
0.1676,0.069,10.1002,-4.9829,-0.0378,0.5164,0.1889,0.0736,10.077,509,0,0.15370659276867144,0.0,0.013241703754884244
0.1493,0.2032,10.0144,0.4625,3.634,1.8991,0.1946,0.12,9.9978,510,0,0.15370659276867144,0.0,0.013241703754884244
0.4753,0.2792,9.2482,-2.5171,-1.2828,-1.7919,0.5533,0.2557,9.2067,511,0,0.10166132802026916,0.0,0.031708444029582825
0.285,-0.1154,9.7304,-2.0501,-1.8636,1.5966,0.2697,-0.2025,9.734,512,0,0.15370659276867144,0.0,0.03198018316001761
0.1764,-0.1105,10.0793,1.2825,-3.9375,7.0787,0.1736,-0.1139,10.1469,513,0,0.15314501477372658,0.0,0.03198018316001761
0.1366,0.115,9.9115,-0.683,-3.8378,-2.0045,0.1485,0.1707,9.9295,514,0,0.15370659276867144,0.0,0.031980183160017606
0.037,0.2615,9.66,1.5359,-0.189,0.2524,0.0806,0.2606,9.655,515,0,0.15370659276867144,0.0,0.022212741299552488
0.4228,0.1316,9.8814,1.6606,-3.6205,-9.9215,0.508,0.1421,9.8846,516,0,0.1488870248497304,0.0,0.05261510379493824
0.3979,0.2809,9.5312,7.3014,4.0644,-3.1856,0.3908,0.2797,9.5112,517,0,0.15089402828038864,0.0,0.041760442773600664
-0.1089,-0.2272,9.917,-3.4429,1.6633,0.664,-0.1125,-0.2062,9.842,518,0,0.15370659276867144,0.0,0.02895439580089974
-0.3248,0.0211,9.6696,-0.515,-0.7689,-3.0926,-0.308,0.1124,9.6914,519,0,0.15370659276867144,0.0,0.048106560521376004
-0.6225,-0.4436,10.0455,-0.6629,-1.9252,-6.3263,-0.6284,-0.4355,10.077,520,0,0.1537691488359536,0.0,0.02858602769829682
0.1095,0.2557,10.1007,-2.9584,-2.281,-5.2157,0.1791,0.2367,10.0316,521,0,0.15370659276867144,0.0,0.027973208731047475
-0.4751,0.2629,9.7419,2.1061,0.266,-1.5922,-0.5028,0.2969,9.7144,522,0,0.15370659276867144,0.0,0.016946892941573796
-0.0768,-0.4535,9.9095,4.1726,0.0679,4.937,-0.1343,-0.4349,9.9154,523,0,0.15370659276867144,0.0,0.0021408459688728627
0.2446,-0.1039,9.9299,1.2836,-2.2417,-0.0111,0.2701,-0.0172,9.8766,524,0,0.15370659276867144,0.0,0.009280100273515916
0.546,0.5139,9.8614,2.5047,3.1304,-0.0805,0.5704,0.5085,9.8005,525,0,0.15361879978792273,0.0,0.009492866230962725
0.0839,0.3044,10.0519,5.8529,0.5682,4.5496,0.056,0.2917,10.0608,526,0,0.15370659276867144,0.0,0.003214369363535052
0.322,0.3208,9.7045,2.9449,3.4843,-0.4834,0.4171,0.3868,9.6668,527,0,0.15370659276867144,0.0,0.0038601407311763336
-0.0411,0.2474,9.776,-6.5012,3.678,3.0846,-0.0928,0.2431,9.7283,528,0,0.15370659276867144,0.0,0.013040438357544553
0.4841,0.4774,10.242,0.2827,3.3828,0.3943,0.4434,0.5085,10.2266,529,0,0.1526504524297057,0.0,0.034754501466231734
-0.1555,-0.1157,9.8839,-2.0023,3.6196,1.0447,-0.0868,-0.1885,9.8596,530,0,0.15370659276867144,0.0,0.02475450146623174
-0.1177,0.4847,10.1189,5.6644,-3.1854,5.4871,-0.1556,0.4918,10.1343,531,0,0.15370659276867144,0.0,0.0047156665147754274
-0.4905,0.3308,9.8051,3.767,-7.3874,0.0033,-0.4495,0.2616,9.82,532,0,0.153471543619007,0.0,0.003582660099492635
-0.3175,0.1166,9.8129,3.519,1.0083,-1.1556,-0.2871,0.0781,9.8945,533,0,0.15370659276867144,0.0,0.011430516495449414
0.1536,-0.1656,9.8453,-3.5033,2.7119,-2.8639,0.1651,-0.1511,9.9005,534,0,0.15370659276867144,0.0,0.012112644735558556
0.1314,-0.1632,9.8484,-1.7739,1.7277,-0.8331,0.1816,-0.2363,9.7909,535,0,0.15370659276867144,0.0,0.011430516495449414
0.3839,0.458,9.6642,3.1991,-5.5175,-6.3352,0.421,0.4672,9.7108,536,0,0.15370659276867144,0.0,0.010948588784606039
-0.0559,-0.7905,9.4667,-0.6611,3.3317,4.2538,-0.0361,-0.7744,9.428,537,0,0.14570998768192447,0.0,0.0009485887846060409
-0.6712,-0.0068,9.4458,-3.1153,5.2029,-2.1256,-0.718,0.0157,9.4121,538,0,0.13546082575775847,0.0,0.01084938243539969
-0.029,0.1061,9.8011,2.8608,-0.1211,-2.6614,-0.1115,0.1389,9.869,539,0,0.15370659276867144,0.0,0.02227795386397112
-0.459,0.1418,9.851,-2.7665,1.4994,2.9518,-0.3859,0.1203,9.8817,540,0,0.15370659276867144,0.0,0.011565928547515423
0.0573,-0.1799,9.7544,-1.0809,5.9134,-3.8376,0.0057,-0.1765,9.6911,541,0,0.15370659276867144,0.0,0.02094858878460604
0.5022,0.0126,9.8164,3.984,-3.0321,-2.5708,0.4621,0.1317,9.7663,542,0,0.15370659276867144,0.0,0.011536824078723687
0.1272,0.1684,10.0083,0.5094,-2.0332,5.448,0.1868,0.0767,9.9937,543,0,0.15370659276867144,0.0,0.011536824078723687
0.072,0.1812,9.8351,-4.5943,-5.5356,-0.3033,0.1437,0.0991,9.8723,544,0,0.15370659276867144,0.0,0.02094858878460604
-0.3298,-0.1423,9.9711,-2.9822,0.3153,-3.9113,-0.2877,-0.1789,9.9738,545,0,0.15370659276867144,0.0,0.02221895231883283
-0.4405,-0.5233,9.9939,-4.6168,4.2921,-0.4764,-0.4914,-0.4602,9.9012,546,0,0.15370659276867144,0.0,0.02221895231883283
-0.4443,0.4702,10.1761,-4.9861,0.629,-3.9105,-0.4384,0.5087,10.1778,547,0,0.15370659276867144,0.0,0.02221895231883283
0.3262,-0.3709,9.6324,2.8368,-2.0841,2.2576,0.281,-0.3901,9.5777,548,0,0.15370659276867144,0.0,0.021630717024715182
-0.254,-0.1827,9.6961,3.3586,0.2736,-0.8495,-0.2306,-0.1604,9.6422,549,0,0.15370659276867144,0.0,0.0186319957970937
-0.2574,0.2328,9.9323,-7.0209,4.0821,-0.6392,-0.2145,0.2867,9.877,550,0,0.15370659276867144,0.0,0.0186319957970937
-0.2606,0.359,10.1158,-5.5856,0.8609,2.0475,-0.2902,0.4373,10.0704,551,0,0.15370659276867144,0.0,0.0186319957970937
-0.1058,-0.2075,9.945,-1.4476,0.7833,-6.0336,-0.1901,-0.2112,9.9554,552,0,0.15370659276867144,0.0,0.0186319957970937
-0.4297,-0.0966,9.7387,-0.4985,1.4786,-5.3249,-0.5465,-0.1057,9.7017,553,0,0.15370659276867144,0.0,0.01721895231883283
0.2504,-0.1794,9.7448,0.1085,2.1575,-3.1507,0.2244,-0.2517,9.7403,554,0,0.15370659276867144,0.0,0.01663071702471518
-0.0727,-0.2008,9.6917,5.9307,-2.4835,1.7437,-0.0891,-0.2688,9.7344,555,0,0.15370659276867144,0.0,0.027218952318832833
-0.1738,-0.084,9.8783,6.1987,-2.074,0.5225,-0.2616,-0.0987,9.8862,556,0,0.15370659276867144,0.0,0.01721895231883283
0.2224,-0.5768,9.7313,3.4141,3.8434,0.2584,0.2562,-0.6004,9.6965,557,0,0.15360476376730087,0.0,0.01663071702471518
0.0966,-0.2,9.9216,-3.844,-2.3828,1.1026,0.1727,-0.1883,9.9058,558,0,0.15370659276867144,0.0,0.026630717024715183
-0.182,0.023,9.8295,-1.6776,-3.0401,0.3854,-0.1863,-0.0291,9.7945,559,0,0.15370659276867144,0.0,0.025241828135826296
0.0217,-0.201,9.9289,-6.0995,0.7059,0.5994,0.0391,-0.2147,9.8206,560,0,0.15370659276867144,0.0,0.01663071702471518
-0.3715,0.0596,9.8788,8.6517,0.7914,1.845,-0.3109,0.1209,9.8401,561,0,0.12147059343631422,0.0,0.011630717024715182
0.0027,0.2427,9.9352,-2.9092,-1.6073,1.1997,-0.0232,0.2038,9.9104,562,0,0.15370659276867144,0.0,0.011630717024715182
0.2769,0.0279,10.101,-4.6694,-0.8048,-0.2766,0.2941,0.0558,10.1359,563,0,0.15370659276867144,0.0,0.011630717024715182
-0.5629,0.2308,10.0109,-2.3281,-1.2379,1.6023,-0.6049,0.1484,9.9952,564,0,0.15370659276867144,0.0,0.011630717024715182
-0.2289,0.2004,9.8656,-0.2846,-0.1431,-3.353,-0.2701,0.1491,9.8369,565,0,0.15370659276867144,0.0,0.011630717024715182
0.3508,-0.1135,10.0668,-0.7608,3.7247,0.3771,0.3558,-0.0781,10.0255,566,0,0.15370659276867144,0.0,0.011531510675508831
0.4447,-0.5321,9.4783,-6.8589,3.2532,0.2394,0.4243,-0.5475,9.4383,567,0,0.1534046229755623,0.0,0.021531510675508833
-0.3022,0.0713,10.1095,-0.1281,-3.1418,3.5269,-0.3327,0.0611,10.0857,568,0,0.15370659276867144,0.0,0.011531510675508831
-0.0764,0.3977,10.099,-1.4195,-1.3412,-4.551,-0.1023,0.4325,10.1021,569,0,0.15370659276867144,0.0,0.011531510675508831
0.2443,0.1885,9.7093,-0.2975,3.0795,0.3984,0.2235,0.189,9.8223,570,0,0.15370659276867144,0.0,0.011531510675508831
-0.0875,0.0592,9.6292,-0.7994,4.0036,-2.4006,-0.0923,0.1053,9.5504,571,0,0.15370659276867144,0.0,0.011531510675508831
0.4991,-0.2434,9.4105,-0.3873,0.7768,-2.3319,0.4286,-0.1745,9.4477,572,0,0.1534046229755623,0.0,0.011531510675508831
-0.0172,-0.2881,9.7894,2.6445,0.7691,-3.5023,0.0063,-0.3191,9.8039,573,0,0.15370659276867144,0.0,0.011531510675508831
-0.1024,0.3355,9.8703,3.5291,-3.7442,1.5568,-0.1736,0.3761,9.8994,574,0,0.15370659276867144,0.0,0.011531510675508831
-0.0728,-0.0938,9.7846,-0.8705,-0.7463,-2.79,-0.1224,-0.0518,9.7708,575,0,0.15370659276867144,0.0,0.011531510675508831
0.1551,-0.5086,9.9306,1.1279,1.6508,-1.8188,0.1903,-0.5111,9.9441,576,0,0.15370659276867144,0.0,0.011531510675508831
0.1034,0.2293,10.1019,-2.8162,-5.1211,1.6908,0.0799,0.2719,10.1068,577,0,0.15370659276867144,0.0,0.011531510675508831
-0.1493,0.0804,9.7896,-3.0634,-2.9991,4.2926,-0.174,0.0313,9.8022,578,0,0.15370659276867144,0.0,0.011531510675508831
-0.4313,-0.0525,10.2065,-1.7703,-0.1864,-2.0621,-0.4142,-0.0708,10.2457,579,0,0.1526504524297057,0.0,0.042557826464982525
0.0501,-0.2309,9.8021,-0.3453,-4.1901,2.9552,0.1531,-0.2557,9.8668,580,0,0.15370659276867144,0.0,0.04153151067550884
0.2103,0.1648,10.1425,-1.0482,-3.4088,-0.2884,0.2324,0.1651,10.2511,581,0,0.1526504524297057,0.0,0.03212852560088197
0.139,0.2574,9.6307,5.3207,0.0596,1.4465,0.1783,0.2403,9.6512,582,0,0.15370659276867144,0.0,0.03143298850802115
-0.0002,0.2513,9.7878,-5.565,1.7923,2.0581,0.0631,0.2849,9.7473,583,0,0.15370659276867144,0.0,0.03106515074092999
-0.2009,-0.0599,9.916,0.5607,0.0841,-2.5012,-0.219,-0.1307,9.8834,584,0,0.15370659276867144,0.0,0.03245930429749483
0.1825,-0.0424,9.9836,-0.9085,-0.5108,1.6695,0.1145,0.05,9.9821,585,0,0.15370659276867144,0.0,0.03245930429749483
0.168,-0.0458,9.7668,-0.2136,-1.4074,-5.9196,0.1746,-0.0727,9.7659,586,0,0.15370659276867144,0.0,0.04528647980981435
-0.0298,-0.0902,10.1125,-2.3657,-4.9714,-6.5386,-0.1225,-0.1501,10.1624,587,0,0.1532405209942328,0.0,0.020723153320918685
0.2639,0.2783,10.0382,-7.3988,4.4088,4.8589,0.242,0.3289,10.1049,588,0,0.1519533231313492,0.0,0.030555555555555555
0.0381,0.3204,9.8007,0.6046,-2.9738,0.1744,-0.0162,0.3077,9.7955,589,0,0.15370659276867144,0.0,0.020555555555555553
0.0814,0.0902,9.8097,-1.2521,-0.1097,4.4754,0.0446,0.0376,9.7689,590,0,0.15370659276867144,0.0,0.04055555555555555
0.4619,0.2455,9.7948,-2.2561,-4.836,-0.7073,0.4442,0.2826,9.803,591,0,0.15370659276867144,0.0,0.03626984126984127
0.2227,-0.2086,9.7526,6.9072,-5.0542,-9.2757,0.1687,-0.1652,9.6328,592,0,0.14803229871725848,0.0,0.030555555555555555
0.3832,0.0777,9.4772,0.1967,8.086,-0.9871,0.3755,0.114,9.5163,593,0,0.14307479091376257,0.0,0.0609429335406989
0.3675,-0.1901,10.2752,1.7825,-3.5243,-2.9178,0.3432,-0.2524,10.3209,594,0,0.1168875564278682,0.0,0.0217625448338386
-0.083,-0.5609,9.9646,-3.6479,-0.2115,-2.7093,-0.1254,-0.5823,9.9853,595,0,0.15360476376730087,0.0,0.026489621489621484
-0.1006,0.3821,9.9572,-1.6229,-4.6187,-2.2669,-0.112,0.4155,9.9703,596,0,0.15370659276867144,0.0,0.030815176412785972
0.2454,0.1855,9.7739,-0.4182,1.3044,1.2781,0.2878,0.1199,9.744,597,0,0.15370659276867144,0.0,0.021050341745716673
0.4617,0.1716,9.7922,3.6671,-5.5019,7.0584,0.4619,0.2035,9.8172,598,0,0.15314501477372658,0.0,0.023817427467824406
0.3968,0.024,9.9398,3.9572,3.1573,1.3258,0.4356,0.025,9.9027,599,0,0.15370659276867144,0.0,0.032880598933230504
0.3709,0.2296,9.98,0.7066,2.1367,-0.1862,0.4369,0.2829,9.902,600,0,0.15370659276867144,0.0,0.023717397270028848
-0.1666,-0.066,9.7476,0.2971,2.7582,-2.0439,-0.2288,-0.068,9.6586,601,0,0.15370659276867144,0.0,0.01311576426616121
-0.3225,0.4111,9.5166,-1.9426,2.0699,-1.6672,-0.3553,0.3537,9.455,602,0,0.1534046229755623,0.0,0.014063132687213842
