ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
-0.0161,-0.0795,9.9826,1.577,-4.5308,1.1958,0.0287,-0.1159,10.0534,718,0,0.15370659276867144,0.0,0.11074224186273227
0.2769,0.293,9.7893,-3.6366,-1.7156,-1.2844,0.3539,0.2939,9.7935,719,0,0.15370659276867144,0.0,0.11084968273948675
0.3988,0.2236,9.5829,0.0714,1.325,1.3905,0.4119,0.2006,9.5994,720,0,0.15370659276867144,0.0,0.12074224186273227
0.0844,-0.4451,9.6583,3.5317,1.6159,-0.2494,0.001,-0.4274,9.6315,721,0,0.15370659276867144,0.0,0.12074224186273227
0.2385,0.1409,9.8598,1.4731,-1.2535,-0.3069,0.2397,0.1506,9.9206,722,0,0.15370659276867144,0.0,0.10074224186273227
-0.7809,-0.1448,9.7513,0.5819,-2.0805,-0.7937,-0.8129,-0.103,9.7027,723,0,0.15230151802985525,0.0,0.12074224186273225
-0.4395,-0.3815,9.7472,-4.7037,-3.1049,3.6316,-0.345,-0.3647,9.8244,724,0,0.15370659276867144,0.0,0.08098224186273226
-0.0018,0.0394,9.7731,-2.1822,1.5837,0.6488,0.0102,-0.0468,9.7494,725,0,0.15370659276867144,0.0,0.08098224186273226
0.1278,-0.6645,9.691,-0.63,-1.3652,0.0411,0.1115,-0.6541,9.7038,726,0,0.1524069092177465,0.0,0.08098224186273226
0.1675,-0.0422,9.7496,0.1602,6.417,-4.5758,0.155,-0.1361,9.802,727,0,0.15370659276867144,0.0,0.06074224186273226
0.4047,0.1592,9.5799,-1.0161,-1.5856,4.4683,0.3906,0.158,9.588,728,0,0.15370659276867144,0.0,0.07014522693735913
-0.2727,0.0202,9.7551,-2.0333,0.8773,-2.9052,-0.2542,-0.009,9.7168,729,0,0.15370659276867144,0.0,0.07014522693735913
-0.3052,0.3823,9.781,0.0128,1.9094,1.8697,-0.2921,0.3348,9.7627,730,0,0.15370659276867144,0.0,0.07014522693735913
-0.2169,-0.1616,9.6228,2.2273,1.7884,0.6208,-0.1973,-0.2054,9.6785,731,0,0.15370659276867144,0.0,0.060145226937359124
-0.151,-0.1488,9.5989,-0.5054,3.507,2.2496,-0.1294,-0.1988,9.6145,732,0,0.15370659276867144,0.0,0.060145226937359124
0.0489,0.2556,9.8615,-3.9689,2.5322,2.495,0.0318,0.1374,9.7198,733,0,0.15370659276867144,0.0,0.05014522693735913
0.0742,0.0945,9.7746,-0.9279,3.3474,0.8042,0.1271,0.0155,9.7207,734,0,0.15370659276867144,0.0,0.05014522693735913
-0.3279,-0.0748,9.9532,1.8497,2.3269,1.8777,-0.2997,-0.0722,9.9821,735,0,0.15370659276867144,0.0,0.05074224186273226
-0.4379,-0.2173,9.6693,-2.165,5.0937,1.3676,-0.3773,-0.15,9.6553,736,0,0.15370659276867144,0.0,0.05074224186273226
0.153,-0.2083,9.7569,0.3445,4.0042,1.6676,0.1235,-0.2087,9.785,737,0,0.15370659276867144,0.0,0.05014522693735913
-0.0949,0.3405,9.9001,-0.8237,6.1004,-1.4423,-0.0922,0.3479,9.8596,738,0,0.15370659276867144,0.0,0.05021919143440055
0.0011,-0.3047,9.5802,6.7566,-2.5139,-4.8613,-0.057,-0.2834,9.5715,739,0,0.15242389511884455,0.0,0.05014522693735913
-0.0289,0.116,9.638,-2.7884,-1.023,6.3807,0.0128,0.18,9.6079,740,0,0.15314501477372658,0.0,0.04014522693735913
0.6102,-0.0671,9.7472,-3.6467,-0.5854,2.5875,0.5706,-0.1215,9.7216,741,0,0.15208732668341593,0.0,0.03012113055181696
0.2516,0.0721,9.9514,-4.6299,-2.1986,-5.81,0.2261,0.0202,9.8676,742,0,0.15370659276867144,0.0,0.020145226937359127
-0.0748,-0.5195,9.7564,0.5714,4.2246,0.1448,-0.1443,-0.566,9.7914,743,0,0.15360476376730087,0.0,0.020219191434400544
-0.4516,-0.1272,9.8669,-1.0515,0.0453,3.5543,-0.4228,-0.0432,9.7984,744,0,0.15370659276867144,0.0,0.04021919143440055
-0.5399,0.5667,10.0698,-1.5323,2.2107,-3.7662,-0.5247,0.5549,10.0183,745,0,0.15355074445237718,0.0,0.09021919143440055
-0.1157,0.056,9.9866,0.9927,0.4599,-1.7847,-0.0731,0.0538,9.9607,746,0,0.15370659276867144,0.0,0.1100980608825836
-0.1427,-0.0844,9.917,-0.0645,2.3443,7.0073,-0.0988,-0.0608,9.8957,747,0,0.15314501477372658,0.0,0.14507396449704144
0.3603,0.4146,9.7629,-5.1415,4.1078,-3.456,0.3626,0.4813,9.7813,748,0,0.15370659276867144,0.0,0.09507396449704142
0.1771,-0.3609,9.7867,-3.0294,3.8444,2.6899,0.1902,-0.3885,9.718,749,0,0.15370659276867144,0.0,0.1
0.1029,0.3894,9.9153,-0.6365,1.2619,-0.5169,0.1832,0.3719,9.9493,750,0,0.15370659276867144,0.0,0.16
0.5681,0.1989,9.6259,-0.0545,-5.8625,-2.3465,0.5257,0.1969,9.6322,751,0,0.15361879978792273,0.0,0.13
0.0411,0.3857,9.8021,1.8083,1.213,-3.7629,0.018,0.3652,9.7401,752,0,0.15370659276867144,0.0,0.26
-0.0049,0.1669,9.7209,4.8702,0.4105,-1.3673,-0.045,0.152,9.7371,753,0,0.15370659276867144,0.0,0.32
0.2136,0.4823,9.7354,0.9997,1.5194,-2.6866,0.231,0.4368,9.7958,754,0,0.15370659276867144,0.0,0.35
-0.5376,0.5532,9.4591,4.5539,-3.8341,-2.3113,-0.5488,0.5592,9.3641,755,0,0.1455868735823209,0.0,0.06171275194409428
0.086,0.3372,9.741,-2.4408,0.1606,-1.4309,0.0495,0.3752,9.7866,756,0,0.15370659276867144,0.0,0.09184428920639091
0.0115,-0.6274,9.9416,1.7672,1.7748,-0.8903,-0.0329,-0.6645,9.9097,757,0,0.1541470781733655,0.0,0.28115866863273575
-0.0739,0.2716,9.7336,-1.629,-2.2508,1.6222,-0.0777,0.2982,9.6734,758,0,0.15370659276867144,0.0,0.2602285714285714
0.1523,0.2801,9.7038,6.9123,-2.6377,3.6012,0.2363,0.2826,9.7362,759,0,0.15242389511884455,0.0,0.27
0.4705,0.4618,9.6119,-2.4762,3.4699,0.4703,0.4675,0.3878,9.6821,760,0,0.15370659276867144,0.0,0.2716
-0.0539,-0.3832,9.4719,2.4208,2.6173,-0.1303,-0.0809,-0.4,9.4741,761,0,0.15370659276867144,0.0,0.2016
0.1925,-0.1943,9.8467,-2.9713,0.5153,3.2485,0.253,-0.0751,9.8401,762,0,0.15370659276867144,0.0,0.13172113055181695
0.038,0.1112,9.9257,-1.8793,-5.6742,0.7272,-0.0623,0.051,9.9067,763,0,0.15370659276867144,0.0,0.2416
0.1789,-0.182,9.3424,-0.3427,-1.1631,2.1551,0.1062,-0.1716,9.3049,764,0,0.14655114644636313,0.0,0.011834935686308579
-0.3385,-0.3979,9.902,-2.3205,-2.8822,5.1491,-0.3898,-0.3698,9.9244,765,0,0.15370659276867144,0.0,0.02183493568630858
0.1316,-0.0877,9.83,2.7564,-6.9461,1.8155,0.1514,-0.0654,9.782,766,0,0.15371468931029958,0.0,0.026000292614851327
0.1287,-0.1914,9.7916,0.7304,2.6366,-0.4644,0.1415,-0.2195,9.817,767,0,0.15370659276867144,0.0,0.02260029261485133
0.2514,0.3662,9.6812,4.5575,-2.5343,-1.7674,0.2582,0.4179,9.6718,768,0,0.15370659276867144,0.0,0.05596045197740113
0.0741,0.3391,9.8998,1.1063,1.14,-2.6412,0.1028,0.3452,9.8243,769,0,0.15370659276867144,0.0,0.055960451977401134
-0.013,0.1501,9.7469,-1.2997,1.4023,1.161,0.0205,0.0626,9.7328,770,0,0.15370659276867144,0.0,0.045960451977401125
0.3562,0.0603,9.9079,-1.0516,-5.2358,-0.4125,0.3343,-0.0502,9.8671,771,0,0.15370659276867144,0.0,0.04596045197740113
-0.285,-0.1728,9.5952,7.9489,2.1661,-0.569,-0.2831,-0.1166,9.6645,772,0,0.14279589087902578,0.0,0.04096045197740113
0.0292,0.2883,9.7289,1.3276,-0.0583,-1.5484,0.1246,0.2129,9.7514,773,0,0.15370659276867144,0.0,0.08233805866443919
0.3034,-0.0099,9.9132,0.2847,-2.6721,-1.5696,0.3121,0.0238,10.0061,774,0,0.15370659276867144,0.0,0.09121223084986965
-0.1636,0.5494,9.6461,1.2528,-2.7604,2.3595,-0.2418,0.4672,9.7057,775,0,0.15355074445237718,0.0,0.0739380586644392
0.0254,0.7836,9.9041,1.4925,-3.8803,4.123,-0.0288,0.7571,9.8674,776,0,0.1477088232389912,0.0,0.061377606687038073
0.3936,-0.1764,9.6436,0.0957,3.6466,-3.5211,0.472,-0.1192,9.6828,777,0,0.15370659276867144,0.0,0.052338058664439205
0.5061,-0.3512,10.0494,-4.1028,-1.7189,-3.6737,0.5018,-0.3763,10.086,778,0,0.15370659276867144,0.0,0.07457932772494093
0.2903,0.3549,9.601,-2.5244,2.336,-0.4981,0.3291,0.3363,9.6858,779,0,0.15370659276867144,0.0,0.08457932772494091
-0.379,-0.0908,9.8252,-0.8422,-2.1085,0.4694,-0.403,-0.0887,9.8425,780,0,0.15370659276867144,0.0,0.05457932772494093
-0.0604,0.1732,9.4636,3.8549,3.259,-5.056,-0.1002,0.1614,9.4988,781,0,0.15370659276867144,0.0,0.0536188757475398
-0.566,-0.0875,10.0953,2.0435,6.7936,4.8522,-0.5142,-0.1021,10.0909,782,0,0.15370659276867144,0.0,0.05240392247651175
0.0079,-0.0424,10.0553,2.3617,0.0676,-1.25,0.07,-0.0173,10.1441,783,0,0.15370659276867144,0.0,0.04240392247651175
-0.101,-0.1675,9.5121,-4.574,2.0149,-0.4082,-0.1242,-0.1896,9.439,784,0,0.1534046229755623,0.0,0.04263249390508318
-0.0752,0.1065,9.495,-0.0901,0.4936,-0.1843,-0.1568,0.1323,9.3799,785,0,0.14569660532640244,0.0,0.06265659029062536
0.3135,-0.0838,10.1331,2.8351,0.8794,-3.8026,0.2872,-0.0284,10.1559,786,0,0.15370659276867144,0.0,0.08360448945028921
0.4314,-0.1303,9.7376,0.4806,-6.1227,-0.1363,0.3931,-0.184,9.6066,787,0,0.15370659276867144,0.0,0.06265659029062536
0.3112,-0.3701,9.991,-2.1635,1.2245,-2.5767,0.3188,-0.3161,10.0412,788,0,0.15370659276867144,0.0,0.07265659029062536
0.1421,-0.3018,10.0527,0.3831,1.3086,-3.457,0.1206,-0.3678,9.976,789,0,0.15370659276867144,0.0,0.0641840435616534
0.1397,-0.3753,9.8435,0.6029,0.6302,-1.96,0.1106,-0.4055,9.865,790,0,0.15370659276867144,0.0,0.050827600592139345
0.2997,0.3022,9.7058,-3.8608,0.4038,3.6606,0.3466,0.3073,9.7421,791,0,0.15370659276867144,0.0,0.04103381177226357
-0.0998,-0.7115,9.8369,-6.0987,-2.0391,-4.1809,-0.175,-0.7607,9.8648,792,0,0.14951472676419297,0.0,0.030408811772263563
0.1486,0.4019,9.8403,-4.9915,0.1595,-3.5224,0.1642,0.3886,9.8403,793,0,0.15370659276867144,0.0,0.06940799142771885
-0.1385,0.1171,9.9301,7.7716,-3.453,0.1995,-0.2021,0.189,9.9746,794,0,0.147037767502397,0.0,0.07312026495245964
0.1835,-0.1097,9.6057,-3.0758,1.424,0.692,0.2396,-0.1108,9.618,795,0,0.15370659276867144,0.0,0.08232646150437976
-0.3399,-0.0116,9.6719,-3.9841,-3.7934,-3.5285,-0.3071,0.0684,9.6287,796,0,0.15370659276867144,0.0,0.07324618207650951
-0.1257,-0.3528,9.9278,-3.6955,1.538,-0.1593,-0.1716,-0.2905,9.9044,797,0,0.15370659276867144,0.0,0.060152684762924166
-0.2118,0.3693,10.2556,2.4988,0.6019,5.5192,-0.1501,0.3726,10.208,798,0,0.15262407051682947,0.0,0.07947055652281503
0.0977,-0.2681,9.8924,1.2673,1.0337,2.2719,0.0956,-0.3135,9.8523,799,0,0.15370659276867144,0.0,0.07134751152446399
0.0419,0.2981,9.4326,-0.8264,-0.1129,-0.0429,0.0267,0.3094,9.459,800,0,0.15370659276867144,0.0,0.07185298529982272
-0.0656,-0.1999,9.8685,-2.2532,2.3314,0.7304,-0.1303,-0.1871,9.8872,801,0,0.15370659276867144,0.0,0.11049394850729899
-0.1972,-0.0859,9.6995,2.5358,-0.3619,-3.0691,-0.1755,-0.0703,9.7257,802,0,0.15370659276867144,0.0,0.07049394850729895
0.2348,-0.3899,9.8027,-0.615,3.6977,-1.0928,0.1802,-0.3838,9.8795,803,0,0.15370659276867144,0.0,0.08985738162119786
0.0239,0.0564,9.703,1.4596,0.3793,-0.6165,-0.1504,0.0705,9.7404,804,0,0.15370659276867144,0.0,0.055388033269147235
-0.085,0.14,9.6902,2.0573,1.6697,-3.6428,-0.0588,0.2295,9.7181,805,0,0.15370659276867144,0.0,0.031530982070297815
-0.7931,-0.4297,10.0138,2.8039,-3.2403,0.8209,-0.733,-0.4024,10.0196,806,0,0.165870029855442,0.0,0.0315498126595521
0.1349,-0.1792,9.9267,-0.4718,3.141,-3.0583,0.0879,-0.1566,9.9003,807,0,0.15370659276867144,0.0,0.0192601914938199
0.2628,0.2664,9.6913,3.2875,-5.0583,-0.5804,0.2909,0.2207,9.6339,808,0,0.15370659276867144,0.0,0.029260191493819906
0.105,-0.1197,10.0546,4.8723,2.3279,5.6946,-0.0449,-0.1648,10.0407,809,0,0.15370659276867144,0.0,0.04311775029074437
-0.0752,0.101,9.7319,-5.5869,-4.3376,-5.1337,-0.1548,0.0784,9.7896,810,0,0.15370659276867144,0.0,0.02760355311374623
-0.779,0.0691,9.807,1.8648,2.4484,-1.3223,-0.82,0.0291,9.765,811,0,0.14884347150837507,0.0,0.002985144975506421
-0.4726,0.4943,9.5988,0.7972,-2.4065,-0.8564,-0.3381,0.4308,9.61,812,0,0.15370659276867144,0.0,0.002857678197016408
-0.2015,-0.1297,9.8729,-1.8821,-3.3681,-2.8829,-0.2311,-0.0815,9.815,813,0,0.15370659276867144,0.0,0.002260663271643274
0.081,0.4807,9.8272,-0.9966,3.3147,-6.153,0.0416,0.5266,9.7439,814,0,0.15370659276867144,0.0,0.0008934020815288904
0.1796,0.4428,9.6818,-1.6839,1.0272,-3.1682,0.1436,0.489,9.7066,815,0,0.15370659276867144,0.0,0.022931610450330108
0.7642,0.2847,10.0051,-4.9772,4.1787,2.3292,0.8309,0.2867,9.9622,816,0,0.1463946449019433,0.0,0.0016766211641905194
0.015,0.7211,9.6759,1.873,-0.4199,-3.2904,0.0508,0.7344,9.6941,817,0,0.15360188400450936,0.0,0.0025120084734542563
0.1093,0.1657,10.4875,7.3495,-2.1108,-3.4221,0.0892,0.1493,10.4592,818,0,0.09555894751286369,0.0,0.00025266781411359727
-0.0678,0.1811,9.8445,-3.6846,-5.2296,1.7322,0.0661,0.1547,9.8218,819,0,0.15370659276867144,0.0,0.00025266781411359727
-0.2922,-0.3524,9.9096,-1.9997,1.6045,2.1596,-0.2727,-0.3036,9.9661,820,0,0.15370659276867144,0.0,0.00025266781411359727
-0.0978,-0.2643,9.8345,1.7758,5.4655,-1.8725,-0.0805,-0.1948,9.8559,821,0,0.15370659276867144,0.0,0.00025266781411359727
-0.5827,-0.062,9.8136,-2.3869,4.0994,2.3453,-0.5287,-0.0675,9.8492,822,0,0.15370659276867144,0.0,0.00025266781411359727
0.0277,-0.2366,9.6148,-0.1825,-2.8974,-1.6326,0.0352,-0.249,9.6275,823,0,0.15370659276867144,0.0,0.00025266781411359727
-0.2048,-0.2398,9.9739,4.4121,-4.7747,10.5032,-0.1981,-0.2582,9.9417,824,0,0.15036690705072886,0.0,0.010327777777777778
0.2154,-0.0447,9.8709,6.161,2.1733,1.0264,0.259,0.0286,9.8765,825,0,0.15370659276867144,0.0,0.010327777777777778
0.2903,-0.1373,10.101,0.649,1.3402,-0.2837,0.2147,-0.1456,10.1411,826,0,0.15370659276867144,0.0,0.0007939000174965312
-0.0486,-0.0942,9.6755,2.6482,-2.4131,4.6056,-0.0177,-0.1552,9.6468,827,0,0.15370659276867144,0.0,0.0007939000174965312
0.0978,-0.3606,9.9791,-2.0879,-1.2756,-0.0038,0.0802,-0.3708,9.852,828,0,0.15370659276867144,0.0,0.00402919413514359
-0.2071,-0.0366,9.8154,-0.2935,-2.5062,-0.5745,-0.1069,0.0139,9.8938,829,0,0.15370659276867144,0.0,0.003816428177696782
-0.4,-0.3565,9.5794,-3.7447,-1.0851,1.4581,-0.3197,-0.3417,9.4812,830,0,0.15370659276867144,0.0,0.00402919413514359
0.2307,-0.4115,10.2874,0.0381,6.5161,-0.6663,0.2375,-0.3496,10.275,831,0,0.14982277347988346,0.0,0.00402919413514359
-0.128,-0.1841,9.9895,2.0092,-1.6399,-1.273,-0.1195,-0.2056,9.9882,832,0,0.15370659276867144,0.0,0.00402919413514359
0.1587,0.0775,9.7894,-0.0343,-4.3017,-2.0238,0.122,0.0184,9.7997,833,0,0.15370659276867144,0.0,0.01381642817769678
-0.668,-0.3277,9.8052,-0.8548,-1.0477,0.355,-0.6077,-0.2724,9.7003,834,0,0.1537691488359536,0.0,0.003816428177696782
0.1496,-0.1683,9.9064,3.5225,0.4364,2.6716,0.1256,-0.0885,9.9438,835,0,0.15370659276867144,0.0,0.003816428177696782
-0.1161,-0.243,9.963,-3.7436,-0.0404,0.3311,-0.0494,-0.2254,9.901,836,0,0.15370659276867144,0.0,0.003816428177696782
0.2753,-0.0262,9.8058,-0.2131,0.3484,-3.1839,0.2523,-0.0048,9.8488,837,0,0.15370659276867144,0.0,0.003816428177696782
-0.1676,-0.1706,9.4464,2.0197,-2.3196,-2.197,-0.1866,-0.1907,9.4798,838,0,0.15370659276867144,0.0,0.003816428177696782
-0.7323,0.1526,10.0386,1.3196,5.9523,1.5799,-0.7361,0.119,10.1187,839,0,0.17127044020840393,0.0,0.0005811340600497228
-0.2257,0.1265,10.0646,-5.1345,-9.0841,6.1716,-0.2479,0.0579,10.0469,840,0,0.1437681211859748,0.0,0.0005811340600497228
0.1428,0.0232,9.3134,-0.7861,-5.8173,-0.4507,0.1539,0.0025,9.2662,841,0,0.10324817628435388,0.0,0.0005811340600497228
0.2137,-0.0192,9.9949,-0.9881,-3.638,5.5025,0.205,-0.0608,10.0041,842,0,0.15370659276867144,0.0,0.010139046986656549
0.3124,0.4096,9.7151,4.5802,1.1915,-2.8712,0.2902,0.4131,9.6641,843,0,0.15370659276867144,0.0,0.010139046986656549
0.5898,0.1488,10.1841,-3.5216,-0.0345,-3.6342,0.5518,0.0931,10.219,844,0,0.15007318130830372,0.0,0.004684501532111094
0.2174,0.0245,10.2401,2.2285,1.6133,-1.7751,0.1973,-0.0504,10.2952,845,0,0.14727083411008693,0.0,0.004684501532111094
-0.0119,-0.2847,9.6446,2.6962,-4.6334,-2.7612,0.0599,-0.2864,9.6041,846,0,0.15370659276867144,0.0,0.0003518129441033569
0.1067,-0.372,10.1788,-2.0611,1.9288,6.9232,0.1902,-0.3966,10.1812,847,0,0.15314501477372658,0.0,0.010099206349206349
-0.1076,0.4891,9.5647,-2.4454,-1.3787,5.4145,-0.0991,0.5391,9.5857,848,0,0.15370659276867144,0.0,0.010099206349206349
0.5291,0.4146,9.6095,-2.778,-7.3997,3.1622,0.5291,0.4951,9.6038,849,0,0.15261504993508532,0.0,0.010099206349206349
-0.2782,-0.3001,9.4752,-2.9796,0.2529,-0.2087,-0.3537,-0.2308,9.4954,850,0,0.15370659276867144,0.0,0.010099206349206349
-0.4446,0.3813,9.6374,-0.2436,-1.5738,0.2282,-0.4515,0.2472,9.5177,851,0,0.15370659276867144,0.0,0.010099206349206349
-0.4854,-0.1945,9.506,0.8715,-4.5803,-0.5152,-0.4103,-0.1853,9.4776,852,0,0.15370659276867144,0.0,0.010099206349206349
0.4251,-0.0362,9.5995,-2.6428,-2.3358,2.3349,0.3434,-0.0506,9.6111,853,0,0.15370659276867144,0.0,0.030099206349206348
0.1656,0.5156,10.0505,0.2781,-0.5142,3.7069,0.1103,0.4756,10.0701,854,0,0.15370659276867144,0.0,0.02009920634920635
-0.4509,-0.1201,10.0107,1.2951,-0.5387,-2.2791,-0.4769,-0.0959,9.968,855,0,0.15370659276867144,0.0,0.02009920634920635
-0.0906,-0.6159,9.7087,-3.755,-0.9903,-2.1282,-0.0726,-0.6879,9.7442,856,0,0.14959435204994034,0.0,0.04009920634920634
0.0218,-0.0784,9.4066,2.3281,0.3229,4.0516,0.0323,-0.0665,9.4016,857,0,0.1525588014428267,0.0,0.04009920634920634
-0.1701,0.1165,9.6216,1.7857,-3.5753,0.9934,-0.1855,-0.029,9.5975,858,0,0.15370659276867144,0.0,0.010099206349206349
0.3758,0.2867,10.0075,1.4562,5.6037,0.5506,0.3874,0.2446,9.9753,859,0,0.15370659276867144,0.0,0.02041971916971917
0.487,-0.5286,9.7613,-3.5647,0.828,4.7107,0.4296,-0.5373,9.8268,860,0,0.15370659276867144,0.0,0.010648290598290599
0.1804,0.1655,9.7834,-7.4361,-0.5131,-1.1463,0.1326,0.1131,9.7832,861,0,0.1519533231313492,0.0,0.010228571428571429
0.2566,-0.4284,9.8572,-3.3167,2.7101,-1.2554,0.2037,-0.425,9.8655,862,0,0.15370659276867144,0.0,0.02009920634920635
-0.0927,0.1238,9.9807,3.4416,-5.2307,-5.4471,-0.0451,0.1321,9.9771,863,0,0.15370659276867144,0.0,0.010327777777777778
-0.1651,-0.0209,9.8402,-1.6189,1.7707,0.234,-0.1543,0.0486,9.943,864,0,0.15370659276867144,0.0,0.010099206349206349
-0.0395,0.0463,10.0728,3.3376,-0.2913,1.233,-0.058,0.0432,10.0114,865,0,0.15370659276867144,0.0,0.010099206349206349
0.2557,0.4582,9.6051,-0.61,1.3156,-0.9614,0.2839,0.4276,9.6262,866,0,0.15370659276867144,0.0,0.010318986568986568
-0.1169,-0.1609,9.7053,-0.7578,-1.0084,-0.684,-0.1385,-0.1711,9.6374,867,0,0.15370659276867144,0.0,0.010318986568986568
0.4906,0.0369,9.7948,-4.9328,-6.6319,-0.7187,0.5037,0.0501,9.8182,868,0,0.15370659276867144,0.0,0.0005729758747000126
-0.2793,-0.274,9.745,0.6663,-1.2972,0.4039,-0.2274,-0.2848,9.7016,869,0,0.15370659276867144,0.0,0.0012558616579735912
-0.2668,-0.3491,9.989,-2.8833,1.8599,2.4349,-0.2329,-0.4116,9.9408,870,0,0.15370659276867144,0.0,0.011179912290884983
-0.1021,0.0512,9.8023,-0.0248,1.0964,-0.4136,-0.1219,0.039,9.8166,871,0,0.15370659276867144,0.0,0.0011799122908849836
0.0447,-0.2137,9.8246,2.196,0.7398,3.8225,-0.0249,-0.275,9.8454,872,0,0.15370659276867144,0.0,0.011399692510665202
-0.259,0.5645,9.6687,-2.1134,-3.1,-3.5675,-0.2895,0.5606,9.6011,873,0,0.15355074445237718,0.0,0.011399692510665202
0.4386,0.427,9.6412,0.4831,1.38,-4.8602,0.4234,0.4958,9.532,874,0,0.15370659276867144,0.0,0.011156655308767242
-0.4924,-0.22,9.4773,-3.149,1.5294,4.9636,-0.4559,-0.1322,9.5968,875,0,0.15370659276867144,0.0,0.0011566553087672422
-0.0519,-0.2714,9.7379,-0.1923,-3.2938,2.2603,-0.0399,-0.308,9.7399,876,0,0.15370659276867144,0.0,0.0011566553087672422
0.0703,0.3085,10.0593,-4.9882,3.0855,-3.2657,-0.0002,0.2318,10.005,877,0,0.15370659276867144,0.0,0.0008361424882544216
0.0372,0.0854,9.7621,-2.1627,0.8379,5.8707,0.034,0.0524,9.7413,878,0,0.15370659276867144,0.0,0.0008361424882544216
-0.2337,0.5862,9.55,-0.3056,1.7581,-3.2844,-0.153,0.6752,9.5033,879,0,0.15309497375261916,0.0,0.0010647139168258502
-0.3079,-0.0693,9.9411,2.3651,-1.6132,0.3035,-0.2757,-0.0825,9.798,880,0,0.15370659276867144,0.0,0.0013852267373386706
-0.3526,-0.1009,9.8777,2.6437,1.9003,-0.5483,-0.2392,-0.0591,9.9454,881,0,0.15370659276867144,0.0,0.0008361424882544216
0.1472,-0.1036,9.6386,-5.8138,-0.461,-3.911,0.1955,-0.1041,9.6642,882,0,0.15370659276867144,0.0,0.0008361424882544216
0.1917,0.5585,10.0974,4.5919,0.4535,2.427,0.2141,0.5203,10.1043,883,0,0.15355074445237718,0.0,0.01068288578327358
-0.0327,-0.684,9.7455,-0.0413,-7.5592,2.7594,0.0522,-0.6871,9.6897,884,0,0.15087412758629232,0.0,0.02007594936708861
0.2238,0.4698,9.7668,-4.6311,2.091,-3.5359,0.2498,0.53,9.6983,885,0,0.15370659276867144,0.0,0.020304520795660034
0.6804,0.5382,10.03,0.968,-0.1593,3.1241,0.6743,0.5119,9.983,886,0,0.1496858456645334,0.0,0.010075949367088608
-0.0933,-0.3518,10.1219,-4.7171,1.6163,1.1962,-0.1195,-0.356,10.1061,887,0,0.15370659276867144,0.0,0.010075949367088608
0.345,0.2039,9.8646,-3.1677,2.8336,-8.4414,0.3866,0.1728,9.9211,888,0,0.1508534473230876,0.0,0.010075949367088608
-0.2878,-0.0184,9.8186,-1.0173,4.7021,2.1056,-0.2932,-0.0709,9.8414,889,0,0.15370659276867144,0.0,0.06281632826524948
-0.3289,-0.4597,9.7103,2.3643,-0.1038,4.2964,-0.3306,-0.4132,9.7498,890,0,0.15370659276867144,0.0,0.05349845650535861
-0.0073,0.3497,9.5386,0.2672,-2.6879,-4.3694,-0.003,0.2768,9.5301,891,0,0.15370659276867144,0.0,0.03349845650535861
-0.0285,0.1399,9.9173,-0.183,5.8873,1.2027,-0.0434,0.109,9.9645,892,0,0.15370659276867144,0.0,0.03349845650535861
0.1689,0.2132,9.8558,2.1444,0.6578,3.3291,0.2196,0.2231,9.9318,893,0,0.15370659276867144,0.0,0.03349845650535861
0.1034,0.2284,10.0181,2.6361,1.2003,-0.4021,0.1117,0.2504,9.923,894,0,0.15370659276867144,0.0,0.04410323132817698
-0.4082,-0.0867,9.997,3.4321,0.108,3.1256,-0.4193,0.0195,10.0143,895,0,0.15370659276867144,0.0,0.03410323132817698
0.0234,-0.1835,9.5968,-0.3055,1.1604,-4.5433,-0.0617,-0.1615,9.6795,896,0,0.15370659276867144,0.0,0.03410323132817698
0.319,0.3568,9.8951,7.4271,-2.427,3.2323,0.3462,0.2689,9.934,897,0,0.14934799208752597,0.0,0.044170798895744545
0.5956,0.0084,9.1368,2.0812,1.9987,1.4445,0.6766,-0.0449,9.1517,898,1,0.06439250207045513,0.0,0.02945108772413376
-0.7592,0.0634,9.8678,-1.4814,4.2463,-1.0865,-0.7816,0.0944,9.9365,899,0,0.16741655231755279,0.0,0.018536401344489736
0.4516,0.2389,9.6167,-6.569,-1.8931,-1.3381,0.4902,0.2313,9.5665,900,0,0.15370659276867144,0.0,0.018536401344489736
-0.3633,0.3305,9.5964,-0.6069,1.7877,-0.0147,-0.3459,0.3627,9.5924,901,0,0.15370659276867144,0.0,0.028536401344489738
0.1767,0.0273,9.5159,-2.7021,-3.2388,1.9695,0.2086,0.0113,9.6109,902,0,0.15370659276867144,0.0,0.028536401344489738
0.3444,0.191,9.6497,-2.7163,2.8392,5.9537,0.3265,0.1119,9.7005,903,0,0.15370659276867144,0.0,0.02757594936708861
-0.2254,-0.4424,9.5243,-2.711,-6.9869,6.778,-0.1784,-0.4881,9.5438,904,0,0.15315311131535475,0.0,0.02757594936708861
-0.2189,0.6557,9.7949,2.1817,8.2446,-5.4347,-0.0929,0.6702,9.8566,905,0,0.14041310148447653,0.0,0.017575949367088606
-0.1909,-0.0845,9.6498,-0.8659,-0.5088,1.7657,-0.2086,-0.1046,9.6762,906,0,0.15370659276867144,0.0,0.017575949367088606
