ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
0.0937,0.1779,9.5805,0.2893,-3.7667,2.6791,0.0479,0.2537,9.624,3947,0,0.0,,
0.1865,-0.1756,10.1485,-1.7971,3.0607,-1.5857,0.2293,-0.141,10.1654,3948,0,0.0,,
-0.4848,-0.0319,9.8262,-5.6971,-2.66,2.6528,-0.4759,-0.0877,9.7374,3949,0,0.0,,
0.1133,-0.2681,9.9883,-1.0137,-0.7706,-1.0182,0.1205,-0.3601,10.0222,3950,0,0.0,,
0.1533,0.0923,9.6802,1.7373,1.5641,-1.0808,0.1461,0.0888,9.663,3951,0,0.0,,
0.031,0.1968,10.0903,-1.9039,-6.7667,-10.1014,0.0772,0.1491,10.1631,3952,0,0.0,,
-0.0693,0.5574,9.7961,-4.4362,-6.0234,-6.7753,-0.0555,0.4802,9.7849,3953,0,0.0,,
-0.2113,0.4054,9.6338,2.47,-4.5828,-0.8237,-0.2698,0.3774,9.6981,3954,0,0.0,,
-0.0988,-0.405,9.6802,-4.5678,2.7984,-4.1048,-0.1008,-0.3776,9.7401,3955,0,0.0,,
-0.0866,-0.053,9.6626,-1.8536,0.8296,1.1534,-0.0926,-0.1384,9.7175,3956,0,0.0,,
0.3112,-0.2082,9.9114,-5.1628,3.9282,-4.375,0.3246,-0.2231,9.9133,3957,0,0.0,,
0.2713,-0.4201,9.6445,-4.3219,-7.6083,-0.9361,0.3281,-0.4442,9.6338,3958,0,0.0,,
-0.136,0.3294,9.6811,3.8783,-1.1758,-1.3623,-0.1838,0.2826,9.5804,3959,0,0.0,,
0.1081,0.2394,9.7296,-2.2505,-0.1385,-6.8415,0.0744,0.3035,9.7188,3960,0,0.0,,
-0.2919,0.2608,9.5176,4.6417,1.6283,-2.4874,-0.3815,0.267,9.5136,3961,0,0.0,,
0.0175,0.2268,10.101,3.0586,-1.072,4.3518,0.0321,0.2634,9.9848,3962,0,0.0,,
-0.4554,-0.184,9.9484,-1.7468,-4.0834,2.2289,-0.4328,-0.227,9.9098,3963,0,0.0,,
-0.3279,-0.0494,9.9015,-3.3923,-1.892,-3.269,-0.4094,-0.0825,9.8855,3964,0,0.0,,
0.2663,-0.044,9.9458,1.5701,5.5045,-1.4502,0.2627,-0.0127,9.926,3965,0,0.0,,
0.4683,-0.5004,9.8493,0.3415,5.8489,-2.38,0.4266,-0.5181,9.87,3966,0,0.0,,
-0.2049,-0.2367,9.597,5.0714,0.5406,-1.5514,-0.2584,-0.264,9.6149,3967,0,0.0,,
-0.4631,0.3427,9.805,-8.1511,2.6816,-0.2395,-0.5231,0.375,9.7711,3968,0,0.0,,
-0.095,-0.0813,9.9359,-0.167,2.9541,-1.9526,-0.1225,-0.1156,9.9766,3969,0,0.0,,
-0.1877,-0.1545,9.9439,-2.0768,2.2275,1.2424,-0.201,-0.1261,9.9638,3970,0,0.0,,
-0.0956,0.7033,10.11,1.1324,1.0808,9.0854,-0.111,0.6352,10.0485,3971,0,0.0,,
0.0147,-0.4506,9.8836,7.0908,4.123,-1.2106,-0.0515,-0.4748,9.8527,3972,0,0.0,,
-0.0439,-0.2288,9.9291,-1.693,1.2789,1.8113,-0.0087,-0.1613,9.9637,3973,0,0.0,,
-0.55,0.3349,9.6438,-5.7516,2.7096,-0.7807,-0.5952,0.2847,9.6344,3974,0,0.0,,
0.1842,-0.3496,9.8935,1.0254,1.4603,-0.7916,0.2158,-0.3631,9.9062,3975,0,0.0,,
-0.2018,-0.1472,9.7159,-2.1998,-3.0315,-4.0096,-0.178,-0.0682,9.6658,3976,0,0.0,,
0.4268,0.0163,9.2967,-3.3463,0.2993,1.2593,0.3803,0.0698,9.3192,3977,0,0.0,,
0.4539,0.4022,9.788,-1.5761,-1.3874,2.5307,0.5266,0.4211,9.8098,3978,0,0.0,,
0.0271,0.1573,9.4889,1.2285,2.8984,-5.7795,-0.0028,0.1307,9.4648,3979,0,0.0,,
-0.1734,-0.0558,9.7318,-2.1571,6.6828,-2.1592,-0.139,-0.0565,9.6899,3980,0,0.0,,
0.2364,0.0961,9.9369,2.2094,3.2649,1.2139,0.2719,0.1098,9.8968,3981,0,0.0,,
0.1785,0.0205,9.6124,2.8777,-2.8314,2.6692,0.1429,-0.0153,9.5254,3982,0,0.0,,
0.2393,-0.0169,10.1075,3.2626,6.8477,-0.3999,0.2785,0.0336,10.1318,3983,0,0.0,,
-0.1348,-0.2068,9.6948,-5.3755,-1.8078,-2.0856,-0.1622,-0.1652,9.6135,3984,0,0.0,,
-0.0447,0.1696,9.5397,0.7582,-2.8026,1.3209,-0.0799,0.1248,9.5137,3985,0,0.0,,
-0.036,-0.1553,9.6057,0.2304,-1.1738,2.0367,-0.0573,-0.2263,9.5678,3986,0,0.0,,
0.3389,0.3402,9.7762,1.2947,2.8659,-1.5057,0.2658,0.378,9.7422,3987,0,0.0,,
-0.0729,0.1214,9.6474,-2.2812,-4.4333,-2.3345,-0.0908,0.0644,9.5824,3988,0,0.0,,
-0.0996,-0.1178,9.828,2.2138,0.4401,2.3742,-0.0264,-0.0994,9.8812,3989,0,0.0,,
-0.5541,0.1203,10.0347,-0.6685,-2.2691,-2.7184,-0.5511,0.1567,9.9383,3990,0,0.0,,
-0.1369,-0.372,9.8902,-0.553,1.2466,2.942,-0.0632,-0.413,9.9874,3991,0,0.0,,
-0.3841,0.0323,9.6088,3.2591,2.0681,-2.4903,-0.3658,0.0068,9.5798,3992,0,0.0,,
-0.9765,-0.3572,9.6831,-2.9649,1.0278,2.0134,-0.9327,-0.3274,9.6528,3993,0,0.0,,
0.5832,0.0234,9.6461,-2.9768,-2.9313,1.7795,0.5172,0.057,9.7204,3994,0,0.0,,
-0.0652,-0.1507,9.9361,1.2908,-8.3337,-2.1759,-0.0229,-0.0569,9.8549,3995,0,0.0,,
0.5375,-0.174,10.1037,0.7105,-0.6766,3.1203,0.542,-0.2678,10.0517,3996,0,0.0,,
0.4855,-0.621,9.9072,2.9648,2.1749,-6.2625,0.5353,-0.6178,9.8625,3997,0,0.0,,
-0.3167,-0.4623,9.5608,-2.3811,2.3317,-1.4827,-0.3517,-0.4424,9.5835,3998,0,0.0,,
0.1133,-0.6097,9.7535,-2.0499,3.1821,-4.5313,0.1546,-0.6072,9.6864,3999,0,0.0,,
-0.1874,-0.0043,9.9863,-0.9734,0.5063,4.4455,-0.1958,0.0418,10.0098,4000,0,0.0,0.0,0.0015304270498823177
-0.3192,0.06,9.3877,0.0413,2.6245,-3.8899,-0.2517,0.0161,9.3462,4001,0,0.0,,
-0.0643,-0.3395,9.7943,0.4154,3.1718,-1.8903,-0.112,-0.3454,9.73,4002,0,0.0,,
0.251,-0.1873,9.9676,-0.8493,4.5326,-2.9121,0.3862,-0.2631,9.9709,4003,0,0.0,,
0.3288,-0.1125,9.7966,-4.5138,-3.1911,-1.7007,0.2235,-0.1037,9.7497,4004,0,0.0,,
-0.3398,0.1224,9.8362,-3.0818,-5.0906,-2.9895,-0.4117,0.1401,9.8822,4005,0,0.0,,
-0.1933,-0.0343,9.6969,-0.1855,3.0499,1.0198,-0.1667,0.0025,9.6231,4006,0,0.0,,
0.3876,0.0283,9.9409,-0.5802,2.5716,3.1266,0.3943,-0.0211,10.0462,4007,0,0.0,,
0.0865,-0.3718,9.9869,-0.438,-0.4691,1.044,0.1713,-0.4165,9.9034,4008,0,0.0,,
0.3114,-0.0511,10.014,-2.0864,-1.9471,-5.0532,0.3087,-0.087,9.8886,4009,0,0.0,,
-0.0451,-0.1643,10.04,-4.2514,-4.0001,-1.4368,0.0257,-0.1911,10.0493,4010,0,0.0,,
0.3577,-0.2195,9.9338,-1.71,1.0128,3.1419,0.4358,-0.2995,10.027,4011,0,0.0,,
-0.0353,0.2162,10.0094,2.9674,-1.9395,-2.2278,-0.0812,0.2406,9.8902,4012,0,0.0,,
-0.5125,-0.2192,9.7024,2.6405,2.1919,2.4316,-0.5642,-0.1831,9.7953,4013,0,0.0,,
-0.3348,-0.4611,9.9636,-1.9183,5.4176,5.4053,-0.3901,-0.4595,9.952,4014,0,0.0,,
-0.0583,-0.3916,9.8433,-3.3015,0.0771,-2.0815,0.0018,-0.3953,9.8212,4015,0,0.0,,
0.2086,-0.2358,9.7965,-4.7575,0.2379,4.8973,0.2077,-0.1777,9.8461,4016,0,0.0,,
-0.0656,0.293,9.825,-5.874,3.0863,4.0925,-0.0397,0.2859,9.7613,4017,0,0.0,,
-0.0765,0.2511,9.5806,-3.7205,1.5318,0.4933,-0.1085,0.2869,9.5463,4018,0,0.0,,
0.1973,-0.3587,9.7158,0.1411,2.3137,-2.1689,0.3179,-0.3748,9.7759,4019,0,0.0,,
0.3516,0.0193,10.215,0.0251,4.1784,-3.0623,0.2692,0.0583,10.2356,4020,0,0.0,,
0.1567,0.1911,9.8005,-0.5343,2.6794,-4.8244,0.1768,0.1924,9.7706,4021,0,0.0,,
0.221,0.0291,9.5757,-2.3693,1.5986,5.8179,0.2651,-0.0159,9.5591,4022,0,0.0,,
-0.0773,0.4998,9.9369,1.168,1.2952,-0.875,-0.0922,0.5068,9.938,4023,0,0.0,,
-0.1539,0.6506,9.3399,-0.909,4.7837,-0.7009,-0.1217,0.6231,9.3335,4024,0,0.0,,
0.279,0.2536,9.9084,3.1997,3.5082,-0.9652,0.1566,0.2595,9.8729,4025,0,0.0,,
-0.0734,0.1788,9.6497,-2.0419,0.6198,1.9042,-0.0364,0.1782,9.6236,4026,0,0.0,,
-0.1713,0.1541,9.4792,5.2909,-1.6564,0.7378,-0.2168,0.1901,9.4361,4027,0,0.0,,
-0.7173,-0.2091,9.9188,2.7187,-1.7081,-0.6315,-0.7604,-0.1883,9.8446,4028,0,0.0,,
0.4131,-0.1129,9.3459,1.1732,1.3843,1.6505,0.3927,-0.0456,9.4016,4029,0,0.0,,
-0.2099,-0.1351,9.5788,-1.996,-1.735,0.0818,-0.1818,-0.1239,9.5276,4030,0,0.0,,
0.0363,0.1049,9.7939,0.2999,2.8105,3.2767,-0.0804,0.1612,9.8577,4031,0,0.0,,
0.2421,-0.0482,9.5944,-1.7357,1.5458,1.9454,0.2653,0.0574,9.6428,4032,0,0.0,,
-0.3006,0.2868,9.9174,0.8559,1.8801,-5.2304,-0.3659,0.2176,9.8394,4033,0,0.0,,
-0.3962,-0.3422,9.8589,2.0127,-0.091,-0.644,-0.4811,-0.2735,9.8242,4034,0,0.0,,
0.263,-0.3007,10.1829,2.6231,-3.8409,5.1576,0.246,-0.2884,10.1911,4035,0,0.0,,
-0.2717,0.4896,9.8251,-1.6701,1.2708,-0.7575,-0.2591,0.543,9.8083,4036,0,0.0,,
0.1132,0.5136,9.8987,-0.9284,0.6953,-7.1779,0.0571,0.5132,9.9429,4037,0,0.0,,
-0.4348,0.3833,9.7985,-1.7211,0.3715,0.0141,-0.4442,0.3826,9.8009,4038,0,0.0,,
0.1283,0.2994,9.5688,-2.6651,7.7645,-2.0435,0.2381,0.3396,9.6467,4039,0,0.0,,
-0.0403,-0.0388,9.8938,0.1143,4.7099,-0.4085,-0.029,0.1285,9.9085,4040,0,0.0,,
-0.233,0.0827,9.6032,2.6893,-6.2998,-3.0365,-0.1861,0.13,9.6404,4041,0,0.0,,
0.3607,-0.0475,9.7342,4.3762,1.6262,-6.1678,0.3203,-0.0509,9.7349,4042,0,0.0,,
-0.8662,-0.0761,9.5018,0.0449,-3.9177,-4.2942,-0.8977,-0.0906,9.4524,4043,0,0.0,,
0.4752,-0.0454,9.8508,3.0736,0.2418,0.2774,0.5047,-0.0694,9.8607,4044,0,0.0,,
0.0836,0.263,9.8518,0.3509,0.5691,-1.3626,0.0651,0.191,9.8134,4045,0,0.0,,
-0.1387,-0.0185,9.7161,0.0489,4.5227,-4.7391,-0.1863,-0.0049,9.7326,4046,0,0.0,,
0.373,0.0882,9.8503,1.9204,-2.7392,4.7635,0.4003,0.0901,9.8387,4047,0,0.0,,
-0.1667,-0.1503,9.9816,1.0276,-0.4522,-0.4954,-0.0858,-0.1012,9.9293,4048,0,0.0,,
0.1142,-0.043,9.883,-4.0648,0.7222,1.1221,0.1138,-0.0222,9.9041,4049,0,0.0,,
0.0738,-0.2092,9.7969,4.3366,2.0891,2.619,0.1826,-0.1563,9.7981,4050,0,0.0,,
0.4027,-0.2839,9.9649,4.7652,-3.4748,-1.5508,0.4305,-0.2536,9.9131,4051,0,0.0,,
-0.051,0.0029,9.8278,3.8438,1.4167,0.737,-0.0188,-0.0262,9.8018,4052,0,0.0,,
0.0188,0.7114,10.0405,-0.8528,4.7096,3.168,-0.0092,0.6704,10.0102,4053,0,0.0,,
0.2175,-0.1214,9.8324,-1.2535,2.3276,-2.7659,0.1785,-0.1186,9.9187,4054,0,0.0,,
-0.3203,0.2786,9.8494,-5.1088,-1.6501,2.849,-0.329,0.2301,9.9239,4055,0,0.0,,
0.4713,-0.7619,9.8424,2.7826,-7.9775,2.302,0.5234,-0.7376,9.8949,4056,0,0.0,,
-0.4569,-0.1126,9.5429,0.4972,1.4226,2.2488,-0.4393,-0.136,9.6465,4057,0,0.0,,
0.2232,0.2741,9.769,-7.6425,0.203,-1.4078,0.2626,0.2924,9.7989,4058,0,0.0,,
-0.0078,0.3872,9.8496,-1.7571,0.0686,-2.3921,0.1025,0.4154,9.8206,4059,0,0.0,,
-0.3984,-0.1031,9.8708,0.4151,-3.1789,1.6682,-0.3602,-0.1079,9.8974,4060,0,0.0,,
0.0029,0.6148,10.071,1.4171,-0.8871,-3.8924,0.0344,0.5489,10.1497,4061,0,0.0,,
-0.092,0.0374,9.7092,-0.6093,3.5559,0.9699,-0.0347,0.0736,9.8007,4062,0,0.0,,
-0.3032,-0.4087,9.8216,4.256,-0.9229,0.4086,-0.2524,-0.3623,9.7416,4063,0,0.0,,
0.1905,-0.4023,9.9154,0.766,5.8777,1.3881,0.1566,-0.4764,9.9327,4064,0,0.0,,
0.0929,-0.3942,9.8201,0.0396,-4.1689,-0.084,0.1073,-0.3586,9.8914,4065,0,0.0,,
0.3263,0.046,9.763,2.7607,-1.6834,1.3272,0.3373,0.1496,9.8408,4066,0,0.0,,
0.6451,-0.0946,9.5276,2.7604,-4.1169,0.0199,0.6471,-0.0647,9.5475,4067,0,0.0,,
0.2877,-0.1082,9.721,-1.4974,-0.5147,-2.087,0.2412,-0.087,9.58,4068,0,0.0,,
0.2483,-0.4917,9.8033,-1.589,2.7962,7.1751,0.2408,-0.47,9.7072,4069,0,0.0,,
-0.3928,-0.2035,10.0187,0.9619,-1.8204,-0.9169,-0.412,-0.1971,10.0425,4070,0,0.0,,
0.0173,-0.1581,9.8838,-2.0313,2.2739,1.5056,0.0109,-0.1435,9.9697,4071,0,0.0,,
-0.1407,-0.0425,9.5891,-4.6059,5.0658,-5.2857,-0.1233,-0.0263,9.5852,4072,0,0.0,,
0.2042,-0.3709,9.6076,-0.193,2.8929,0.6706,0.1861,-0.3461,9.6109,4073,0,0.0,,
-0.4427,-0.3493,9.704,2.1838,-1.8538,-2.4092,-0.5375,-0.3204,9.7257,4074,0,0.0,,
0.0149,0.7458,9.979,-0.0005,4.2493,3.3322,-0.0985,0.7195,9.9529,4075,0,0.0,,
-0.5726,0.0608,9.8833,-5.9622,0.6247,-0.2977,-0.5427,0.0584,9.7333,4076,0,0.0,,
-0.2667,-0.1936,9.6668,0.9556,-5.4763,-2.0703,-0.3193,-0.2506,9.6828,4077,0,0.0,,
0.0655,-0.6395,9.8693,2.318,-1.004,-1.9256,0.0663,-0.7531,9.8849,4078,0,0.0,,
-0.0533,-0.5521,9.8275,1.2367,1.236,-1.5176,-0.1057,-0.5401,9.7809,4079,0,0.0,,
-0.249,0.1599,10.1185,0.0004,2.0714,-0.5235,-0.2233,0.1832,10.1674,4080,0,0.0,,
-0.4703,-0.6668,9.908,2.2095,-0.7298,-0.0587,-0.4392,-0.7479,9.8644,4081,0,0.0,,
-0.0633,-0.1602,9.7754,-0.3313,-1.2281,-1.5171,-0.0498,-0.2096,9.8278,4082,0,0.0,,
0.1022,-0.1763,9.6652,1.2956,-3.8912,-2.2552,0.1221,-0.2471,9.6751,4083,0,0.0,,
-0.2762,-0.1018,9.9395,-0.8978,5.314,3.6373,-0.1966,-0.1741,9.9991,4084,0,0.0,,
0.0508,0.2086,9.8399,-0.6624,0.8764,1.1896,-0.0105,0.1627,9.8568,4085,0,0.0,,
0.0928,0.0707,9.9303,1.8314,3.1102,1.4251,-0.0598,-0.0137,9.9617,4086,0,0.0,,
0.7496,-0.0595,9.9641,1.3665,-3.7438,2.9021,0.7024,-0.0659,9.9936,4087,0,0.0,,
0.2242,0.167,9.6345,4.1855,1.3746,2.5853,0.2089,0.1253,9.6241,4088,0,0.0,,
0.3032,0.347,9.7668,0.5931,4.4783,-1.0464,0.2796,0.3538,9.7367,4089,0,0.0,,
-0.2051,-0.1613,9.6462,5.5484,5.4067,-0.383,-0.1429,-0.1924,9.5958,4090,0,0.0,,
0.0956,-0.3171,10.1603,3.5223,-1.6254,0.7918,0.0787,-0.3659,10.1889,4091,0,0.0,,
-0.2891,0.3048,9.5462,2.854,5.9442,-2.176,-0.3923,0.2551,9.4812,4092,0,0.0,,
-0.3861,0.0219,9.8167,-3.8688,2.9387,-0.2701,-0.4286,-0.071,9.7905,4093,0,0.0,,
-0.3324,0.5046,10.1348,-0.6628,-2.9203,2.8045,-0.2973,0.5062,10.2063,4094,0,0.0,,
-0.2314,-0.293,10.1375,1.4541,-4.7028,-0.5106,-0.2551,-0.2493,10.1132,4095,0,0.0,,
0.5012,0.3427,9.8022,3.9285,-5.0637,4.2481,0.4995,0.3905,9.8899,4096,0,0.0,,
-0.4285,0.2389,9.8105,-0.7995,4.8389,-3.072,-0.411,0.2504,9.809,4097,0,0.0,,
-0.0232,0.244,9.8436,-8.4923,-1.8744,4.0241,-0.0094,0.1777,9.9274,4098,0,0.0,,
-0.0634,0.0427,9.7088,-1.2802,-4.9115,-1.3351,-0.0829,0.0851,9.716,4099,0,0.0,,
0.3125,0.2019,9.7634,-2.0013,2.3027,-6.2589,0.2884,0.1819,9.6488,4100,0,0.0,,
-0.0374,-0.1645,9.8524,-2.1988,-2.6507,-0.6457,0.0871,-0.1509,9.8619,4101,0,0.0,,
-0.0348,0.1766,9.7889,1.518,-0.2845,-1.3136,-0.0777,0.0735,9.8651,4102,0,0.0,,
-0.1685,-0.0077,9.7344,-3.5095,7.1479,-1.7318,-0.1119,0.0126,9.6713,4103,0,0.0,,
-0.2432,0.3191,9.436,4.7447,-4.2083,-3.6978,-0.2037,0.3053,9.4346,4104,0,0.0,,
0.084,0.7214,10.0179,-0.9601,-6.1719,1.5484,0.0785,0.691,9.9564,4105,0,0.0,,
0.1727,-0.3285,9.9909,-0.8909,-2.0169,-5.8371,0.2736,-0.3268,9.9107,4106,0,0.0,,
-0.5456,0.0252,9.7492,2.9062,-4.4211,0.4054,-0.6246,-0.0656,9.6902,4107,0,0.0,,
0.1025,-0.1331,9.7321,-2.4691,-6.7375,-2.0586,0.0595,-0.0871,9.7436,4108,0,0.0,,
-0.0982,0.0607,9.6747,-1.0913,4.9019,-1.9319,-0.0511,0.0449,9.6618,4109,0,0.0,,
-0.0829,0.2735,9.9616,-0.9113,-1.8461,2.4276,-0.0437,0.3292,10.0447,4110,0,0.0,,
0.1082,-0.5443,9.7759,-3.8004,-2.2975,-2.0341,0.1232,-0.5444,9.7252,4111,0,0.0,,
0.0756,0.4542,9.7185,0.2022,-1.8763,2.7681,0.1307,0.3979,9.7165,4112,0,0.0,,
-0.3593,-0.2177,9.6914,-2.165,4.6708,-1.8225,-0.3282,-0.1944,9.6971,4113,0,0.0,,
-0.1445,0.3229,10.0991,-9.877,0.4014,-1.0338,-0.0749,0.3122,10.0456,4114,0,0.0,,
0.645,-0.1163,9.8748,-1.8456,3.0442,-1.4017,0.5945,-0.1147,9.8615,4115,0,0.0,,
0.0526,-0.2431,9.9387,4.7195,-0.0143,-1.6558,0.0062,-0.2312,9.9698,4116,0,0.0,,
0.2931,-0.1117,10.2504,-1.9496,-0.1043,-3.4073,0.2835,-0.154,10.3168,4117,0,0.0,,
-0.0743,-0.2207,9.9236,2.8351,-2.627,-0.9429,-0.1162,-0.1666,10.024,4118,0,0.0,,
0.3132,-0.2061,9.8225,3.349,-5.5242,-0.7575,0.2173,-0.2242,9.8344,4119,0,0.0,,
-0.0456,0.1974,9.9376,-2.7211,5.4413,-2.4917,-0.0731,0.2009,9.8804,4120,0,0.0,,
-0.4689,0.097,9.6599,-0.6815,-4.0417,-2.6658,-0.4294,0.0972,9.6758,4121,0,0.0,,
-0.0653,0.554,9.5262,-2.319,1.6461,0.4862,-0.0331,0.5558,9.4989,4122,0,0.0,,
0.0223,0.0646,10.105,5.2172,-1.6965,3.5689,0.0235,0.0955,10.135,4123,0,0.0,,
0.3482,0.2196,9.8543,-8.6656,-4.7305,2.1533,0.2692,0.1547,9.7877,4124,0,0.0,,
0.0398,-0.4698,10.1097,-1.8454,0.3165,5.9522,0.0428,-0.5111,10.2096,4125,0,0.0,,
-0.2359,-0.1201,9.7227,0.4676,-2.3703,-2.1401,-0.2168,-0.1362,9.6228,4126,0,0.0,,
-0.2831,0.5462,9.9977,3.7765,-3.6145,3.9707,-0.2281,0.6174,9.9961,4127,0,0.0,,
-0.5044,0.0635,10.0172,6.5171,3.1378,-5.2026,-0.3986,0.1319,10.0467,4128,0,0.0,,
0.0885,-0.2288,9.7694,1.246,-3.7977,1.6011,0.1612,-0.2217,9.6843,4129,0,0.0,,
0.1598,-0.1465,9.8921,-4.0183,0.5527,-1.3833,0.1175,-0.1713,9.8647,4130,0,0.0,,
0.5163,-0.319,9.95,0.9854,-0.2862,-2.7887,0.4487,-0.4426,9.8819,4131,0,0.0,,
-0.0233,0.1591,9.7225,1.4088,-2.2165,-1.2479,-0.0223,0.1152,9.8079,4132,0,0.0,,
0.2846,0.1692,10.1085,1.9852,2.1574,1.4126,0.2738,0.284,10.1011,4133,0,0.0,,
-0.2841,0.129,9.7489,3.451,-2.833,1.2751,-0.3235,0.0885,9.7074,4134,0,0.0,,
-0.6034,-0.0722,9.4708,1.5766,-3.9467,-6.4802,-0.6533,-0.1172,9.5108,4135,0,0.0,,
-0.3722,0.0163,9.7946,0.0846,1.5555,0.1648,-0.3592,0.0118,9.8581,4136,0,0.0,,
0.0425,-0.0378,9.8517,-4.8603,0.5628,-1.25,0.1086,-0.0939,9.9475,4137,0,0.0,,
0.0311,-0.5629,9.9589,-4.2155,-0.0746,0.5065,0.0818,-0.608,9.9559,4138,0,0.0,,
0.067,0.1279,10.0732,-4.2614,-3.4757,-0.8993,0.1275,0.2064,10.067,4139,0,0.0,,
0.3293,-0.3364,9.863,1.7157,2.9113,-1.5277,0.3281,-0.389,9.8364,4140,0,0.0,,
-0.0812,-0.0356,9.6667,-1.6417,2.2194,-1.5212,-0.0484,0.0447,9.6692,4141,0,0.0,,
-0.4694,0.1213,9.8908,-0.0998,-3.5228,3.2014,-0.438,0.0477,9.8934,4142,0,0.0,,
0.2496,-0.0278,9.7604,4.5878,8.1448,2.8806,0.3976,-0.0862,9.7209,4143,0,0.0,,
-0.0949,0.2159,9.7049,-1.5187,4.3133,0.6084,-0.046,0.1915,9.6241,4144,0,0.0,,
-0.1265,-0.1887,10.0939,1.2552,-5.0184,-2.8205,-0.0101,-0.1224,10.1398,4145,0,0.0,,
-0.0631,0.1567,10.0621,6.3453,4.8328,-2.8994,-0.0422,0.1842,10.1735,4146,0,0.0,,
-0.1403,-0.6062,10.0186,0.0991,0.6278,0.6264,-0.1265,-0.5808,10.064,4147,0,0.0,,
0.0622,-0.2187,9.818,-4.5581,-0.2552,-1.2493,0.0916,-0.2476,9.8577,4148,0,0.0,,
-0.4979,0.2196,9.3143,-2.945,1.0993,2.4578,-0.4835,0.2572,9.2764,4149,0,0.0,,
0.7033,-0.2039,9.7892,-0.4189,6.7848,-2.4858,0.7346,-0.1627,9.8199,4150,0,0.0,,
0.7755,-0.2523,9.8819,2.7632,4.3193,-2.4611,0.7795,-0.229,9.8836,4151,0,0.0,,
0.3958,-0.2919,9.6206,-1.3635,0.4929,0.4307,0.3991,-0.2858,9.6888,4152,0,0.0,,
-0.1667,-0.3759,9.9087,-3.1686,1.5828,-2.089,-0.1154,-0.3855,9.995,4153,0,0.0,,
0.1777,0.0946,9.7761,-3.8629,-1.4498,0.2788,0.1958,0.1271,9.8046,4154,0,0.0,,
-0.2265,0.4786,10.1008,1.8676,5.2046,-2.0788,-0.308,0.4903,10.1195,4155,0,0.0,,
-0.3025,-0.2291,9.9165,3.8746,2.1118,0.8477,-0.2706,-0.2291,9.8815,4156,0,0.0,,
0.1411,0.494,10.1168,-2.1557,4.5362,-0.6992,0.1732,0.5021,10.152,4157,0,0.0,,
-0.3212,0.2053,10.0442,-1.1125,-5.4619,-2.3891,-0.2934,0.283,9.9809,4158,0,0.0,,
-0.1529,0.2614,9.8145,1.4734,0.6941,-4.003,-0.1644,0.2088,9.8076,4159,0,0.0,,
-0.2577,0.3517,9.8979,-1.0044,-2.206,1.0482,-0.223,0.2563,9.8659,4160,0,0.0,,
0.1437,-0.244,9.5928,-2.7565,2.5599,-2.7607,0.1276,-0.3329,9.6087,4161,0,0.0,,
-0.0686,-0.2467,9.9139,-0.9619,3.8514,-0.6796,0.0004,-0.1674,9.9906,4162,0,0.0,,
-0.0906,0.3932,9.4776,-2.443,-3.2026,-1.4351,-0.1408,0.4157,9.5642,4163,0,0.0,,
0.0235,0.0379,9.7424,2.8043,-0.5969,-1.4968,0.0697,0.1003,9.7867,4164,0,0.0,,
0.3093,-0.3791,9.6952,-4.7861,-4.0392,0.6769,0.2505,-0.4319,9.6249,4165,0,0.0,,
0.0001,-0.0865,9.6252,1.0848,-0.6227,-1.2322,0.0661,-0.0922,9.6481,4166,0,0.0,,
-0.1492,-0.1207,9.9104,-6.2377,3.2247,0.9581,-0.069,-0.0183,9.8934,4167,0,0.0,,
0.2864,0.0638,9.5165,4.9291,-0.6165,4.1362,0.2763,0.0108,9.6204,4168,0,0.0,,
0.351,0.5161,9.6589,1.6654,-1.7571,-3.8488,0.406,0.486,9.5873,4169,0,0.0,,
0.3152,0.2438,9.4293,-1.2122,-1.8729,0.2691,0.3119,0.3367,9.3859,4170,0,0.0,,
-0.3471,0.2724,9.8153,1.8977,-0.5657,5.4887,-0.2729,0.2172,9.8265,4171,0,0.0,,
0.0189,0.0408,9.8433,3.1308,-0.7421,1.5295,-0.0157,0.0056,9.9322,4172,0,0.0,,
-0.4798,-0.4643,10.1859,0.9765,4.7738,0.878,-0.4975,-0.428,10.1902,4173,0,0.0,,
-0.1398,-0.3362,10.0169,-3.0778,2.0053,-0.4658,-0.0791,-0.3969,10.129,4174,0,0.0,,
0.2053,-0.063,9.942,-3.8319,1.2611,3.2161,0.1191,-0.0379,9.9233,4175,0,0.0,,
-0.007,-0.1025,9.8572,-0.0333,-3.1232,4.1118,0.0048,-0.1012,9.8598,4176,0,0.0,,
0.1567,0.0467,9.6605,4.1881,1.2012,-0.1941,0.1406,-0.0112,9.6635,4177,0,0.0,,
-0.3209,-0.473,10.0163,-3.8053,0.5675,0.0617,-0.2526,-0.4487,10.0389,4178,0,0.0,,
0.045,-0.3288,9.7688,3.1263,-0.203,-0.9217,-0.0241,-0.3876,9.7527,4179,0,0.0,,
0.282,0.229,10.1207,0.6636,-1.5541,7.139,0.2983,0.2244,10.2293,4180,0,0.0,,
-0.0275,-0.0478,9.4803,0.3479,5.2195,-0.2095,0.012,0.01,9.4686,4181,0,0.0,,
1.0668,0.5426,9.6369,2.4513,-3.1457,-4.879,1.1244,0.5669,9.5601,4182,0,0.0,,
